temps_ms;cx;cy;amplada;alcada;ratio
1455;306;408;73;142;0,507
1626;279;403;136;146;0,527
1727;296;403;110;148;0,520
1829;307;406;79;146;0,507
1927;312;403;78;149;0,517
2039;315;404;75;150;0,507
2140;315;404;76;147;0,517
2236;316;403;87;147;0,524
2340;319;404;96;145;0,524
2436;324;402;105;148;0,527
2532;323;402;106;150;0,520
2630;325;397;104;157;0,529
2739;328;393;99;151;0,576
2835;326;385;97;140;0,679
2928;323;380;99;135;0,741
3026;313;377;83;123;0,837
3119;307;370;82;116;0,948
3203;290;370;72;108;1,019
3296;280;373;70;110;0,973
3394;272;370;62;115;0,957
3484;263;353;49;93;1,366
3568;268;336;49;86;1,674
3668;270;324;43;87;1,793
3769;275;300;44;82;2,195
3866;284;248;44;139;1,669
3963;298;224;56;129;1,984
4061;304;235;44;49;5,000
4161;;;;;0
4255;313;216;70;120;2,200
4349;;;;;0
4446;352;152;60;52;6,308
4542;355;135;67;60;5,750
4644;372;115;49;53;6,887
4741;385;97;54;54;7,093
4837;395;84;55;54;7,333
4933;405;66;57;58;7,138
5028;415;54;57;56;7,607
5119;422;41;63;63;6,968
5209;427;33;63;57;7,842
5304;430;31;63;58;7,741
5403;432;29;61;59;7,644
5512;433;29;64;59;7,644
5603;432;34;72;65;6,862
5697;429;42;72;65;6,738
5787;424;56;74;55;7,709
5875;413;72;70;60;6,800
5964;407;83;73;59;6,729
6063;388;103;54;59;6,390
6156;378;127;96;58;6,086
6250;363;145;96;53;6,321
6338;359;158;84;53;6,075
6437;;;;;0
6533;;;;;0
6627;301;206;55;98;2,796
6720;298;220;65;121;2,149
6814;298;217;64;126;2,087
6911;294;216;70;78;3,385
7003;288;216;80;66;4,000
7103;272;217;70;53;4,962
7201;245;213;29;44;6,068
7302;242;208;38;46;5,913
7398;238;205;34;42;6,548
7491;239;202;40;45;6,178
7586;232;194;31;46;6,217
7676;234;189;34;48;6,062
7770;235;185;36;47;6,277
7860;229;173;25;47;6,532
7956;236;171;33;46;6,717
8055;236;164;32;43;7,349
8142;236;157;22;46;7,022
8237;241;150;20;42;7,857
8328;242;144;27;46;7,304
8423;247;138;37;43;7,953
8512;251;130;36;41;8,537
8603;253;127;31;39;9,051
8690;260;123;38;38;9,395
8787;264;118;40;41;8,829
8872;269;117;42;42;8,643
8962;271;112;41;42;8,762
9056;274;107;37;41;9,098
9147;279;106;42;40;9,350
9240;281;103;39;37;10,189
9330;284;103;36;38;9,921
9428;285;103;36;34;11,088
9519;286;101;38;37;10,243
9605;290;103;42;39;9,667
9707;289;104;38;36;10,444
9802;288;107;39;38;9,816
9901;290;111;40;41;9,000
9991;288;117;41;41;8,854
10084;281;121;29;42;8,548
10169;281;129;40;39;9,000
10267;276;134;33;36;9,611
10355;;;;;0
10440;;;;;0
10530;;;;;0
10625;;;;;0
10718;;;;;0
10805;;;;;0
10900;243;194;31;34;8,412
11000;245;199;28;29;9,690
11093;;;;;0
11185;;;;;0
11279;;;;;0
11374;;;;;0
11464;;;;;0
11558;;;;;0
11653;;;;;0
11745;;;;;0
11834;;;;;0
11930;;;;;0
12026;;;;;0
12118;;;;;0
12204;;;;;0
12299;;;;;0
12389;;;;;0
12481;;;;;0
12571;;;;;0
12660;;;;;0
12755;;;;;0
12852;;;;;0
12935;;;;;0
13028;;;;;0
13121;;;;;0
13211;;;;;0
13304;;;;;0
13401;;;;;0
13495;;;;;0
13592;;;;;0
13683;;;;;0
13773;;;;;0
13870;;;;;0
13958;;;;;0
14053;;;;;0
14142;;;;;0
14234;;;;;0
14324;;;;;0
14417;;;;;0
14502;;;;;0
14599;;;;;0
14690;298;218;64;130;2,015
14792;300;219;69;128;2,039
14891;;;;;0
14988;;;;;0
15075;;;;;0
15166;;;;;0
15260;;;;;0
15356;;;;;0
15454;;;;;0
15541;;;;;0
15641;;;;;0
15734;;;;;0
15828;;;;;0
15918;;;;;0
16007;;;;;0
16100;;;;;0
16192;;;;;0
16283;;;;;0
16370;;;;;0
16468;;;;;0
16562;;;;;0
16652;;;;;0
16739;;;;;0
16841;;;;;0
16930;;;;;0
17021;;;;;0
17106;;;;;0
17196;307;280;34;42;4,762
17294;;;;;0
17386;;;;;0
17474;;;;;0
17564;;;;;0
17655;;;;;0
17744;;;;;0
17836;;;;;0
17929;;;;;0
18021;;;;;0
18107;;;;;0
18195;;;;;0
18290;;;;;0
18382;;;;;0
18465;;;;;0
18560;;;;;0
18651;;;;;0
18726;;;;;0
