temps_ms;throttle;yaw;pitch;trim;estat;active_cam
3270;55;64;64;80;1;0
3316;55;64;64;80;1;0
3359;55;64;64;80;1;0
3400;55;64;64;80;1;0
3443;55;64;64;80;1;0
3485;55;64;64;80;1;0
3528;55;64;64;80;1;0
3571;55;64;64;80;1;0
3616;55;64;64;80;1;0
3657;55;64;64;80;1;0
3700;55;64;64;80;1;0
3742;55;64;64;80;1;0
3785;57;64;64;80;1;0
3831;57;64;64;80;1;0
3872;65;64;64;80;1;0
3917;65;64;64;80;1;0
3959;65;64;64;80;1;0
4005;65;64;64;80;1;0
4046;61;64;64;80;1;0
4090;61;64;64;80;1;0
4133;68;64;64;80;1;0
4178;68;64;64;80;1;0
4223;70;84;64;80;1;0
4266;70;84;64;80;1;0
4323;70;84;64;80;1;1
4367;70;84;64;80;1;1
4410;70;84;64;80;1;1
4453;70;64;64;80;1;1
4495;77;64;64;80;1;1
4538;77;64;64;80;1;1
4582;79;64;64;80;1;1
4626;79;64;64;80;1;1
4667;79;64;64;80;1;1
4707;80;64;64;80;1;1
4751;80;84;64;80;1;1
4797;81;84;64;80;1;1
4838;81;84;64;80;1;1
4880;83;84;64;80;1;1
4924;83;84;64;80;1;1
4969;84;64;64;80;1;1
5013;84;64;64;80;1;1
5053;84;64;64;80;1;1
5096;84;64;64;80;1;1
5141;84;64;64;80;1;1
5184;84;64;64;80;1;1
5227;84;64;64;80;1;1
5271;84;84;64;80;1;1
5314;84;84;64;80;1;1
5358;84;84;64;80;1;1
5401;84;84;64;80;1;1
5446;84;64;64;80;1;1
5487;84;64;64;80;1;1
5528;84;64;64;80;1;1
5573;84;64;64;80;1;1
5617;84;64;64;80;1;1
5661;84;64;64;80;1;1
5702;84;64;64;80;1;1
5744;84;64;64;80;1;1
5785;84;84;64;80;1;1
5830;82;84;64;80;1;1
5873;82;84;64;80;1;1
5914;82;64;64;80;1;1
5960;81;64;64;80;1;1
6007;80;64;64;80;1;1
6053;80;64;64;80;1;1
6095;80;64;64;80;1;1
6139;80;64;64;80;1;1
6185;80;64;64;80;1;1
6229;80;84;64;80;1;1
6273;80;84;64;80;1;1
6317;80;84;64;80;1;1
6359;80;64;64;80;1;1
6403;80;64;64;80;1;1
6446;80;64;64;80;1;1
6490;80;64;64;80;1;1
6535;80;64;64;80;1;1
6580;80;64;64;80;1;1
6625;80;64;64;80;1;1
6667;78;44;64;80;1;1
6708;78;44;64;80;1;1
6751;77;44;64;80;1;1
6794;77;44;64;80;1;1
6835;70;64;64;80;1;1
6878;70;64;64;80;1;1
6921;71;64;64;80;1;1
6964;71;64;64;80;1;1
7006;69;64;64;80;1;1
7050;69;64;64;80;1;1
7091;69;64;64;80;1;1
7135;69;64;64;80;1;1
7178;68;44;64;80;1;1
7223;68;44;64;80;1;1
7266;68;44;64;80;1;1
7307;68;44;64;80;1;1
7352;67;64;64;80;1;1
7393;67;64;64;80;1;1
7437;64;64;64;80;1;1
7477;64;64;64;80;1;1
7522;64;64;64;80;1;1
7563;65;64;64;80;1;1
7608;65;64;64;80;1;1
7649;64;64;64;80;1;1
7694;64;44;64;80;1;1
7740;62;44;64;80;1;1
7783;62;44;64;80;1;1
7827;65;44;64;80;1;1
7869;65;64;64;80;1;1
7913;63;64;64;80;1;1
7958;63;64;64;80;1;1
8002;64;64;64;80;1;1
8044;64;64;64;80;1;1
8086;65;64;64;80;1;1
8126;65;64;64;80;1;1
8168;65;44;64;80;1;1
8211;65;44;64;80;1;1
8251;65;64;64;80;1;1
8297;63;64;64;80;1;1
8344;63;64;64;80;1;1
8392;63;64;64;80;1;1
8433;63;64;64;80;1;1
8478;65;64;64;80;1;1
8518;65;64;64;80;1;1
8560;63;64;64;80;1;1
8602;63;64;64;80;1;1
8645;65;84;64;80;1;1
8687;65;84;64;80;1;1
8729;65;64;64;80;1;1
8771;65;64;64;80;1;1
8813;67;64;64;80;1;1
8856;67;64;64;80;1;1
8897;68;64;64;80;1;1
8943;68;64;64;80;1;1
8987;69;64;64;80;1;1
9031;69;84;64;80;1;1
9072;70;84;64;80;1;1
9115;70;84;64;80;1;1
9162;70;64;64;80;1;1
9203;70;64;64;80;1;1
9245;70;64;64;80;1;1
9290;72;64;64;80;1;1
9332;72;64;64;80;1;1
9374;72;64;64;80;1;1
9418;72;64;64;80;1;1
9458;74;64;64;80;1;1
9498;74;84;64;80;1;1
9541;76;84;64;80;1;1
9582;76;84;64;80;1;1
9627;76;84;64;80;1;1
9669;76;84;64;80;1;1
9715;77;64;64;80;1;1
9759;77;64;64;80;1;1
9801;77;64;64;80;1;1
9841;77;64;64;80;1;1
9883;77;64;64;80;1;1
9929;77;64;64;80;1;1
9974;78;64;64;80;1;1
10015;78;84;64;80;1;1
10057;79;84;64;80;1;1
10102;79;84;64;80;1;1
10145;80;84;64;80;1;1
10191;80;64;64;80;1;1
10232;80;64;64;80;1;1
10274;80;64;64;80;1;1
10316;81;64;64;80;1;1
10356;81;64;64;80;1;1
10400;81;64;64;80;1;1
10441;81;64;64;80;1;1
10484;81;64;64;80;1;1
10527;81;84;64;80;1;1
10570;81;84;64;80;1;1
10615;82;84;64;80;1;1
10657;82;84;64;80;1;1
10698;82;84;64;80;1;1
10739;81;64;64;80;1;1
10781;81;64;64;80;1;1
10821;81;64;64;80;1;1
10863;81;64;64;80;1;1
10904;82;64;64;80;1;1
10949;82;64;64;80;1;1
10995;82;64;64;80;1;1
11040;82;84;64;80;1;1
11083;82;84;64;80;1;1
11130;82;84;64;80;1;1
11174;82;84;64;80;1;1
11219;82;64;64;80;1;1
11263;81;64;64;80;1;1
11307;81;64;64;80;1;1
11351;81;64;64;80;1;1
11392;81;64;64;80;1;1
11435;81;64;64;80;1;1
11480;81;64;64;80;1;1
11523;81;44;64;80;1;1
11569;80;44;64;80;1;1
11614;80;44;64;80;1;1
11655;79;44;64;80;1;1
11700;79;64;64;80;1;1
11742;79;64;64;80;1;1
11787;79;64;64;80;1;1
11827;78;64;64;80;1;1
11871;78;64;64;80;1;1
11912;78;64;64;80;1;1
11956;78;64;64;80;1;1
12000;78;44;64;80;1;1
12046;78;44;64;80;1;1
12090;78;44;64;80;1;1
12136;78;44;64;80;1;1
12180;80;44;64;80;1;1
12221;80;64;64;80;1;1
12262;75;64;64;80;1;1
12303;75;64;64;80;1;1
12343;75;64;64;80;1;1
12385;75;64;64;80;1;1
12427;75;64;64;80;1;1
12467;74;64;64;80;1;1
12508;74;64;64;80;1;1
12552;74;44;64;80;1;1
12596;74;44;64;80;1;1
12640;73;44;64;80;1;1
12685;73;44;64;80;1;1
12725;73;64;64;80;1;1
12771;73;64;64;80;1;1
12815;73;64;64;80;1;1
12855;73;64;64;80;1;1
12896;73;64;64;80;1;1
12941;73;64;64;80;1;1
12984;73;64;64;80;1;1
13027;71;44;64;80;1;1
13072;71;44;64;80;1;1
13114;72;44;64;80;1;1
13158;72;44;64;80;1;1
13203;72;44;64;80;1;1
13244;72;64;64;80;1;1
13287;72;64;64;80;1;1
13333;72;64;64;80;1;1
13373;72;64;64;80;1;1
13416;72;64;64;80;1;1
13461;71;64;64;80;1;1
13503;71;64;64;80;1;1
13545;72;64;64;80;1;1
13588;72;64;64;80;1;1
13629;72;64;64;80;1;1
13673;72;64;64;80;1;1
13718;72;64;64;80;1;1
13764;72;84;64;80;1;1
13804;72;84;64;80;1;1
13847;72;64;64;80;1;1
13891;72;64;64;80;1;1
13936;72;64;64;80;1;1
13977;72;64;64;80;1;1
14018;72;64;64;80;1;1
14059;72;64;64;80;1;1
14100;72;64;64;80;1;1
14148;72;64;64;80;1;1
14192;72;84;64;80;1;1
14234;72;84;64;80;1;1
14278;73;84;64;80;1;1
14323;73;84;64;80;1;1
14367;72;64;64;80;1;1
14413;72;64;64;80;1;1
14458;72;64;64;80;1;1
14503;72;64;64;80;1;1
14546;73;64;64;80;1;1
14591;73;64;64;80;1;1
14634;73;64;64;80;1;1
14677;73;84;64;80;1;1
14720;74;84;64;80;1;1
14760;74;84;64;80;1;1
14800;74;84;64;80;1;1
14844;74;84;64;80;1;1
14885;74;64;64;80;1;1
14930;75;64;64;80;1;1
14973;75;64;64;80;1;1
15018;75;64;64;80;1;1
15063;75;64;64;80;1;1
15106;76;64;64;80;1;1
15152;76;64;64;80;1;1
15194;76;84;64;80;1;1
15239;76;84;64;80;1;1
15282;76;84;64;80;1;1
15323;76;84;64;80;1;1
15365;75;84;64;80;1;1
15407;75;64;64;80;1;1
15449;77;64;64;80;1;1
15495;77;64;64;80;1;1
15538;77;64;64;80;1;1
15582;77;64;64;80;1;1
15627;77;64;64;80;1;1
15668;78;64;64;80;1;1
15710;78;84;64;80;1;1
15751;79;84;64;80;1;1
15796;79;84;64;80;1;1
15838;79;84;64;80;1;1
15880;79;84;64;80;1;1
15924;79;64;64;80;1;1
15970;79;64;64;80;1;1
16010;79;64;64;80;1;1
16055;79;64;64;80;1;1
16098;79;64;64;80;1;1
16145;79;64;64;80;1;1
16185;79;64;64;80;1;1
16227;79;84;64;80;1;1
16267;79;84;64;80;1;1
16309;79;84;64;80;1;1
16349;79;64;64;80;1;1
16395;79;64;64;80;1;1
16436;79;64;64;80;1;1
16476;79;64;64;80;1;1
16517;79;64;64;80;1;1
16560;79;64;64;80;1;1
16602;79;64;64;80;1;1
16646;79;84;64;80;1;1
16691;79;64;64;80;1;1
16734;79;64;64;80;1;1
16778;79;64;64;80;1;1
16821;79;64;64;80;1;1
16867;79;64;64;80;1;1
16912;79;64;64;80;1;1
16954;79;64;64;80;1;1
16996;79;64;64;80;1;1
17038;79;64;64;80;1;1
17079;79;64;64;80;1;1
17122;78;64;64;80;1;1
17164;78;64;64;80;1;1
17210;78;64;64;80;1;1
17251;78;64;64;80;1;1
17292;77;84;64;80;1;1
17333;77;64;64;80;1;1
17376;76;64;64;80;1;1
17418;76;64;64;80;1;1
17458;76;64;64;80;1;1
17499;77;64;64;80;1;1
17541;77;64;64;80;1;1
17585;76;64;64;80;1;1
17631;76;64;64;80;1;1
17674;76;64;64;80;1;1
17714;76;64;64;80;1;1
17758;77;64;64;80;1;1
17803;77;64;64;80;1;1
17848;77;64;64;80;1;1
17891;77;64;64;80;1;1
17974;75;64;64;80;2;1
18016;62;64;64;80;2;1
18061;62;64;64;80;2;1
18103;62;64;64;80;2;1
18147;61;64;64;80;2;1
18192;61;64;64;80;2;1
18233;61;64;64;80;2;1
18275;61;64;64;80;2;1
18318;60;64;64;80;2;1
18363;60;64;64;80;2;1
18407;60;64;64;80;2;1
18452;60;64;64;80;2;1
18494;59;64;64;80;2;1
18535;59;64;64;80;2;1
18601;59;64;64;80;3;1
18642;72;64;64;80;3;1
18684;72;64;64;80;3;1
18728;72;64;64;80;3;1
18770;72;64;64;80;3;1
18814;72;64;64;80;3;1
18859;72;64;64;80;3;1
18900;72;64;64;80;3;1
18944;72;64;64;80;3;1
18986;72;64;64;80;3;1
19031;72;64;64;80;3;1
19074;72;64;64;80;3;1
19128;72;64;64;80;4;1
19168;0;64;64;80;4;1
19213;0;64;64;80;4;1
19257;0;64;64;80;4;1
19298;0;64;64;80;4;1
19339;0;64;64;80;4;1
19381;0;64;64;80;4;1
19425;0;64;64;80;4;1
19468;0;64;64;80;4;1
19513;0;64;64;80;4;1
19557;0;64;64;80;4;1
19600;0;64;64;80;4;1
19641;0;64;64;80;4;1
19682;0;64;64;80;4;1
19728;0;64;64;80;4;1
19770;0;64;64;80;4;1
19810;0;64;64;80;4;1
19853;0;64;64;80;4;1
19897;0;64;64;80;4;1
19941;0;64;64;80;4;1
19986;0;64;64;80;4;1
20030;0;64;64;80;4;1
20076;0;64;64;80;4;1
20119;0;64;64;80;4;1
20163;0;64;64;80;4;1
20207;0;64;64;80;4;1
20253;0;64;64;80;4;1
20297;0;64;64;80;4;1
20337;0;64;64;80;4;1
20380;0;64;64;80;4;1
20428;0;64;64;80;4;1
20472;0;64;64;80;4;1
20516;0;64;64;80;4;1
20558;0;64;64;80;4;1
20603;0;64;64;80;4;1
20649;0;64;64;80;4;1
20695;0;64;64;80;4;1
20740;0;64;64;80;4;1
20782;0;64;64;80;4;1
20824;0;64;64;80;4;1
20864;0;64;64;80;4;1
20910;0;64;64;80;4;1
20952;0;64;64;80;4;1
20995;0;64;64;80;4;1
21038;0;64;64;80;4;1
21081;0;64;64;80;4;1
21126;0;64;64;80;4;1
21171;0;64;64;80;4;1
21212;0;64;64;80;4;1
21254;0;64;64;80;4;1
21294;0;64;64;80;4;1
21334;0;64;64;80;4;1
21375;0;64;64;80;4;1
21421;0;64;64;80;4;1
21461;0;64;64;80;4;1
21505;0;64;64;80;4;1
21545;0;64;64;80;4;1
21589;0;64;64;80;4;1
21631;0;64;64;80;4;1
21676;0;64;64;80;4;1
21717;0;64;64;80;4;1
21762;0;64;64;80;4;1
21808;0;64;64;80;4;1
21852;0;64;64;80;4;1
21897;0;64;64;80;4;1
21937;0;64;64;80;4;1
21982;0;64;64;80;4;1
22028;0;64;64;80;4;1
22069;0;64;64;80;4;1
22115;0;64;64;80;4;1
22159;0;64;64;80;4;1
22202;0;64;64;80;4;1
22246;0;64;64;80;4;1
22290;0;64;64;80;4;1
22334;0;64;64;80;4;1
22378;0;64;64;80;4;1
22424;0;64;64;80;4;1
22469;0;64;64;80;4;1
22513;0;64;64;80;4;1
22559;0;64;64;80;4;1
22603;0;64;64;80;4;1
22648;0;64;64;80;4;1
22695;0;64;64;80;4;1
22739;0;64;64;80;4;1
22782;0;64;64;80;4;1
22824;0;64;64;80;4;1
22867;0;64;64;80;4;1
22907;0;64;64;80;4;1
22950;0;64;64;80;4;1
22993;0;64;64;80;4;1
23036;0;64;64;80;4;1
23083;0;64;64;80;4;1
23126;0;64;64;80;4;1
23172;0;64;64;80;4;1
