temps_ms;throttle;yaw;pitch;trim;estat;active_cam
40;40;65;64;63;0;0
82;41;65;64;63;0;0
122;41;65;64;63;0;0
163;42;65;64;63;0;0
241;43;65;64;63;0;0
283;44;65;64;63;0;0
325;45;65;64;63;0;0
367;45;65;64;63;0;0
407;46;65;64;63;0;0
447;46;65;64;63;0;0
489;47;65;64;63;0;0
530;48;65;64;63;0;0
576;48;65;64;63;0;0
620;49;65;64;63;0;0
665;50;65;64;63;0;0
706;50;65;64;63;0;0
749;51;65;64;63;0;0
793;52;65;64;63;0;0
839;52;65;64;63;0;0
879;53;65;64;63;0;0
920;54;65;64;63;0;0
965;54;65;64;63;0;0
1011;55;65;64;63;0;0
1052;56;65;64;63;0;0
1096;56;65;64;63;0;0
1142;57;65;64;63;0;0
1188;58;65;64;63;0;0
1230;58;65;64;63;0;0
1272;59;65;64;63;0;0
1318;60;65;64;63;0;0
1363;60;65;64;63;0;0
1407;61;65;64;63;0;0
1452;62;65;64;63;0;0
1497;62;65;64;63;0;0
1538;76;65;64;63;1;0
1583;76;65;64;63;1;0
1627;75;65;64;63;1;0
1673;75;65;64;63;1;0
1713;75;65;64;63;1;0
1757;75;65;64;63;1;0
1802;75;65;64;63;1;0
1842;75;65;64;63;1;0
1884;75;65;64;63;1;0
1926;75;65;64;63;1;0
1966;75;65;64;63;1;0
2014;75;65;64;63;1;0
2054;75;65;64;63;1;0
2096;75;65;64;63;1;0
2139;75;65;64;63;1;0
2181;75;65;64;63;1;0
2226;75;65;64;63;1;0
2267;74;65;64;63;1;0
2315;74;65;64;63;1;0
2355;74;65;64;63;1;0
2398;73;65;64;63;1;0
2440;73;65;64;63;1;0
2486;72;65;64;63;1;0
2529;72;65;64;63;1;0
2576;71;65;64;63;1;0
2619;71;65;64;63;1;0
2666;70;65;64;63;1;0
2708;70;65;64;63;1;0
2752;71;65;64;63;1;0
2796;71;65;64;63;1;0
2838;73;65;64;63;1;0
2884;73;65;64;63;1;0
2928;73;65;64;63;1;0
2971;73;65;64;63;1;0
3015;73;65;64;63;1;0
3061;73;65;64;63;1;0
3102;73;65;64;63;1;0
3142;73;65;64;63;1;0
3187;73;65;64;63;1;0
3229;73;65;64;63;1;0
3273;58;65;64;63;1;0
3315;58;65;64;63;1;0
3359;60;65;64;63;1;0
3403;60;65;64;63;1;0
3446;62;65;64;63;1;0
3489;62;65;64;63;1;0
3532;62;65;64;63;1;0
3577;63;65;64;63;1;0
3617;63;65;64;63;1;0
3658;63;65;64;63;1;0
3702;63;65;64;63;1;0
3747;56;65;64;63;1;0
3790;56;65;64;63;1;0
3833;54;65;64;63;1;0
3877;54;65;64;63;1;0
3921;58;65;64;63;1;0
3964;58;65;64;63;1;0
4010;56;85;64;63;1;0
4051;56;85;64;63;1;0
4096;59;85;64;63;1;0
4140;59;85;64;63;1;0
4181;60;85;64;63;1;0
4228;60;65;64;63;1;0
4271;69;65;64;63;1;0
4313;69;65;64;63;1;1
4357;69;65;64;63;1;1
4398;71;65;64;63;1;1
4440;71;65;64;63;1;1
4483;72;65;64;63;1;1
4527;72;85;64;63;1;1
4568;73;85;64;63;1;1
4613;73;85;64;63;1;1
4656;73;85;64;63;1;1
4700;73;65;64;63;1;1
4744;73;65;64;63;1;1
4787;73;65;64;63;1;1
4828;74;65;64;63;1;1
4871;74;65;64;63;1;1
4911;74;65;64;63;1;1
4955;74;65;64;63;1;1
4997;74;65;64;63;1;1
5038;74;85;64;63;1;1
5078;74;85;64;63;1;1
5118;75;85;64;63;1;1
5160;75;85;64;63;1;1
5202;74;85;64;63;1;1
5246;74;65;64;63;1;1
5288;75;65;64;63;1;1
5334;75;65;64;63;1;1
5376;77;65;64;63;1;1
5422;77;65;64;63;1;1
5466;75;65;64;63;1;1
5512;75;65;64;63;1;1
5556;75;85;64;63;1;1
5597;75;85;64;63;1;1
5642;75;85;64;63;1;1
5683;75;85;64;63;1;1
5727;75;65;64;63;1;1
5771;75;65;64;63;1;1
5812;75;65;64;63;1;1
5857;75;65;64;63;1;1
5901;75;65;64;63;1;1
5941;75;65;64;63;1;1
5984;75;65;64;63;1;1
6028;75;85;64;63;1;1
6069;78;85;64;63;1;1
6112;78;85;64;63;1;1
6153;78;85;64;63;1;1
6196;78;65;64;63;1;1
6241;78;65;64;63;1;1
6281;78;65;64;63;1;1
6322;78;65;64;63;1;1
6366;78;65;64;63;1;1
6411;79;65;64;63;1;1
6451;79;65;64;63;1;1
6494;79;85;64;63;1;1
6536;79;85;64;63;1;1
6580;79;85;64;63;1;1
6621;77;65;64;63;1;1
6663;77;65;64;63;1;1
6704;76;65;64;63;1;1
6748;76;65;64;63;1;1
6791;73;65;64;63;1;1
6836;73;65;64;63;1;1
6879;73;65;64;63;1;1
6923;73;45;64;63;1;1
6966;73;45;64;63;1;1
7007;73;45;64;63;1;1
7047;72;45;64;63;1;1
7093;72;65;64;63;1;1
7138;71;65;64;63;1;1
7181;71;65;64;63;1;1
7221;71;65;64;63;1;1
7264;70;65;64;63;1;1
7311;70;65;64;63;1;1
7354;69;65;64;63;1;1
7400;69;45;64;63;1;1
7443;69;45;64;63;1;1
7488;69;45;64;63;1;1
7529;69;45;64;63;1;1
7571;69;45;64;63;1;1
7613;69;65;64;63;1;1
7657;69;65;64;63;1;1
7702;69;65;64;63;1;1
7748;69;65;64;63;1;1
7792;67;65;64;63;1;1
7834;67;65;64;63;1;1
7880;67;65;64;63;1;1
7925;67;45;64;63;1;1
7970;66;45;64;63;1;1
8014;66;45;64;63;1;1
8056;67;45;64;63;1;1
8099;67;45;64;63;1;1
8144;67;65;64;63;1;1
8188;67;65;64;63;1;1
8230;67;65;64;63;1;1
8273;67;65;64;63;1;1
8316;68;65;64;63;1;1
8359;68;65;64;63;1;1
8400;68;65;64;63;1;1
8441;68;45;64;63;1;1
8486;69;45;64;63;1;1
8530;69;45;64;63;1;1
8571;69;45;64;63;1;1
8615;67;45;64;63;1;1
8657;67;65;64;63;1;1
8700;67;65;64;63;1;1
8743;67;65;64;63;1;1
8788;68;65;64;63;1;1
8832;68;65;64;63;1;1
8876;67;65;64;63;1;1
8921;67;65;64;63;1;1
8962;68;45;64;63;1;1
9003;68;45;64;63;1;1
9043;69;45;64;63;1;1
9088;69;45;64;63;1;1
9130;69;45;64;63;1;1
9172;69;65;64;63;1;1
9218;69;65;64;63;1;1
9263;69;65;64;63;1;1
9308;69;65;64;63;1;1
9353;69;65;64;63;1;1
9399;71;65;64;63;1;1
9444;71;65;64;63;1;1
9486;70;45;64;63;1;1
9532;70;45;64;63;1;1
9578;69;45;64;63;1;1
9623;69;45;64;63;1;1
9663;69;65;64;63;1;1
9707;69;65;64;63;1;1
9751;69;65;64;63;1;1
9795;70;65;64;63;1;1
9838;70;65;64;63;1;1
9881;70;65;64;63;1;1
9923;70;65;64;63;1;1
9968;70;45;64;63;1;1
10011;70;45;64;63;1;1
10054;70;45;64;63;1;1
10094;70;45;64;63;1;1
10137;72;45;64;63;1;1
10181;72;65;64;63;1;1
10221;70;65;64;63;1;1
10267;70;65;64;63;1;1
10309;70;65;64;63;1;1
10349;70;65;64;63;1;1
10392;70;65;64;63;1;1
10434;70;65;64;63;1;1
10476;70;85;64;63;1;1
10520;70;85;64;63;1;1
10564;70;85;64;63;1;1
10607;72;85;64;63;1;1
10651;72;85;64;63;1;1
10691;70;65;64;63;1;1
10733;70;65;64;63;1;1
10775;70;65;64;63;1;1
10819;70;65;64;63;1;1
10860;73;65;64;63;1;1
10903;73;65;64;63;1;1
10946;73;65;64;63;1;1
10988;73;85;64;63;1;1
11031;72;85;64;63;1;1
11073;72;85;64;63;1;1
11115;72;85;64;63;1;1
11161;72;85;64;63;1;1
11203;73;65;64;63;1;1
11247;73;65;64;63;1;1
11289;73;65;64;63;1;1
11332;73;65;64;63;1;1
11377;74;65;64;63;1;1
11422;74;65;64;63;1;1
11467;74;65;64;63;1;1
11514;73;65;64;63;1;1
11556;73;65;64;63;1;1
11599;74;65;64;63;1;1
11641;74;65;64;63;1;1
11683;75;65;64;63;1;1
11729;75;65;64;63;1;1
11773;77;65;64;63;1;1
11815;77;65;64;63;1;1
11857;77;65;64;63;1;1
11901;77;65;64;63;1;1
11944;77;65;64;63;1;1
11984;77;65;64;63;1;1
12027;77;65;64;63;1;1
12072;77;65;64;63;1;1
12116;78;65;64;63;1;1
12158;78;65;64;63;1;1
12203;79;65;64;63;1;1
12248;79;65;64;63;1;1
12289;79;65;64;63;1;1
12333;79;65;64;63;1;1
12374;79;65;64;63;1;1
12420;78;45;64;63;1;1
12462;78;45;64;63;1;1
12504;80;45;64;63;1;1
12546;80;45;64;63;1;1
12589;79;65;64;63;1;1
12633;79;65;64;63;1;1
12678;79;65;64;63;1;1
12721;79;65;64;63;1;1
12765;79;65;64;63;1;1
12807;79;65;64;63;1;1
12850;79;65;64;63;1;1
12894;79;45;64;63;1;1
12938;79;45;64;63;1;1
12981;79;45;64;63;1;1
13023;80;45;64;63;1;1
13064;80;45;64;63;1;1
13104;80;65;64;63;1;1
13145;80;65;64;63;1;1
13188;80;65;64;63;1;1
13232;79;65;64;63;1;1
13273;79;65;64;63;1;1
13315;79;65;64;63;1;1
13356;79;65;64;63;1;1
13398;79;65;64;63;1;1
13438;79;45;64;63;1;1
13480;78;45;64;63;1;1
13523;78;45;64;63;1;1
13567;78;45;64;63;1;1
13609;78;45;64;63;1;1
13651;78;65;64;63;1;1
13695;78;65;64;63;1;1
13739;78;65;64;63;1;1
13781;78;65;64;63;1;1
13823;79;65;64;63;1;1
13867;79;65;64;63;1;1
13911;79;65;64;63;1;1
13954;78;45;64;63;1;1
13999;78;45;64;63;1;1
14042;77;45;64;63;1;1
14086;77;45;64;63;1;1
14131;78;65;64;63;1;1
14172;78;65;64;63;1;1
14217;78;65;64;63;1;1
14260;78;65;64;63;1;1
14304;77;65;64;63;1;1
14347;77;65;64;63;1;1
14389;77;65;64;63;1;1
14432;77;85;64;63;1;1
14478;77;85;64;63;1;1
14520;77;85;64;63;1;1
14565;76;65;64;63;1;1
14611;76;65;64;63;1;1
14654;76;65;64;63;1;1
14698;76;65;64;63;1;1
14741;76;65;64;63;1;1
14782;76;65;64;63;1;1
14826;76;65;64;63;1;1
14868;76;85;64;63;1;1
14911;75;85;64;63;1;1
14957;75;85;64;63;1;1
14999;75;85;64;63;1;1
15044;75;85;64;63;1;1
15087;75;65;64;63;1;1
