temps_ms;cx;cy;amplada;alcada;ratio
344;;;;;0
563;;;;;0
675;;;;;0
775;;;;;0
868;;;;;0
953;330;362;28;41;2,878
1049;;;;;0
1149;;;;;0
1247;;;;;0
1344;;;;;0
1437;331;362;30;41;2,878
1528;330;362;31;41;2,878
1618;330;362;30;41;2,878
1711;331;361;30;41;2,902
1805;;;;;0
1893;;;;;0
1988;;;;;0
2079;335;359;24;35;3,457
2173;336;357;26;39;3,154
2261;337;354;27;46;2,739
2352;337;352;33;56;2,286
2462;346;327;19;29;5,276
2557;347;317;21;25;6,520
2652;349;306;19;31;5,613
2744;352;295;16;30;6,167
2833;353;284;16;32;6,125
2923;353;273;16;30;6,900
3013;;;;;0
3100;;;;;0
3183;351;243;16;30;7,900
3272;347;232;16;28;8,857
3358;345;222;21;33;7,818
3451;343;216;18;32;8,250
3545;;;;;0
3635;334;203;20;36;7,694
3723;328;198;21;36;7,833
3816;325;194;26;37;7,730
3909;319;190;26;35;8,286
4001;309;188;29;35;8,343
4090;299;183;30;38;7,816
4191;296;183;28;36;8,250
4286;286;182;31;37;8,054
4379;270;180;22;28;10,714
4470;269;182;36;36;8,278
4557;258;183;35;37;8,027
4648;253;184;34;35;8,457
4740;245;186;37;37;7,946
4825;236;191;33;37;7,811
4924;233;194;34;39;7,333
5019;223;200;37;37;7,568
5110;220;205;35;37;7,432
5201;214;210;29;37;7,297
5290;212;209;34;57;4,754
5386;211;214;34;55;4,836
5478;207;231;28;31;8,032
5576;207;240;27;33;7,273
5672;;;;;0
5758;206;254;28;31;7,290
5849;;;;;0
5940;201;262;22;34;6,412
6021;203;267;22;34;6,265
6115;202;274;16;30;6,867
6211;199;278;19;32;6,312
6303;199;282;24;36;5,500
6392;194;286;24;34;5,706
6482;192;289;25;36;5,306
6583;193;296;22;33;5,576
6682;186;299;29;33;5,485
6771;183;305;27;38;4,605
6855;181;309;23;38;4,500
6951;175;313;26;38;4,395
7043;172;317;22;35;4,657
7139;169;319;22;39;4,128
7226;162;323;25;40;3,925
7318;162;323;27;41;3,829
7433;155;327;24;36;4,250
7522;147;328;24;41;3,707
7622;;;;;0
7711;;;;;0
7802;;;;;0
7889;;;;;0
7983;;;;;0
8076;;;;;0
8171;;;;;0
8257;;;;;0
8351;;;;;0
8441;;;;;0
8539;;;;;0
8631;;;;;0
8731;;;;;0
8827;;;;;0
8927;;;;;0
9020;;;;;0
9113;;;;;0
9218;160;279;25;38;5,289
9313;161;275;29;41;5,000
9409;133;287;107;152;1,270
9499;166;260;34;42;5,238
9588;167;257;38;43;5,186
9679;167;249;44;44;5,250
9777;168;242;44;47;5,064
9869;171;234;46;44;5,591
9956;171;228;45;45;5,600
10047;172;221;44;46;5,630
10141;173;213;46;45;5,933
10232;174;206;48;43;6,372
10317;172;202;46;44;6,318
10414;172;195;46;47;6,064
10508;170;191;47;45;6,422
10596;169;189;49;46;6,326
10684;169;186;48;44;6,682
10776;168;183;46;42;7,071
10866;166;183;50;46;6,457
10958;166;182;50;46;6,478
11048;165;183;49;46;6,457
11143;164;185;48;47;6,277
11233;165;187;49;49;5,980
11325;166;191;47;45;6,422
11420;169;197;50;50;5,660
11514;169;201;49;46;6,065
11604;172;207;49;49;5,571
11695;176;213;53;48;5,562
11797;179;218;50;50;5,240
11891;182;226;49;49;5,184
11984;186;233;51;53;4,660
12077;191;239;51;48;5,021
12171;196;249;54;45;5,133
12266;201;254;56;50;4,520
12355;207;257;56;52;4,288
12444;210;263;57;54;4,019
12540;214;268;61;51;4,157
12625;221;273;54;54;3,833
12714;222;278;57;54;3,741
12805;223;279;56;53;3,792
12893;223;284;57;55;3,564
12989;222;286;57;56;3,464
13081;221;288;56;59;3,254
13173;214;291;63;59;3,203
13276;209;295;65;67;2,761
13364;204;294;65;64;2,906
13447;199;294;63;60;3,100
13538;196;294;68;69;2,696
13625;193;292;62;68;2,765
13719;188;289;65;63;3,032
13813;186;287;66;64;3,016
13900;183;282;65;64;3,094
13993;184;278;65;66;3,061
14089;185;274;70;69;2,986
14187;190;268;68;64;3,312
14283;195;262;71;64;3,406
14384;200;258;67;63;3,524
14480;210;253;72;66;3,439
14576;218;245;70;65;3,615
14668;231;238;75;61;3,967
14760;237;234;74;64;3,844
14853;252;225;77;63;4,048
14952;262;217;75;69;3,812
15045;275;206;76;67;4,090
15143;292;197;80;72;3,931
15237;299;191;81;66;4,379
15327;312;178;83;68;4,441
15422;322;173;81;69;4,449
15515;333;158;74;74;4,351
15609;343;149;76;72;4,597
15705;350;133;79;81;4,284
15793;356;120;82;95;3,789
15889;361;110;76;97;3,814
15983;361;100;70;102;3,725
16081;362;78;70;102;3,941
16178;352;63;71;117;3,564
16274;340;52;73;104;4,115
16369;321;45;69;90;4,833
16460;306;45;64;93;4,677
16558;275;42;55;84;5,214
16653;237;47;50;93;4,656
16745;185;49;65;97;4,443
16836;;;;;0
16926;;;;;0
17025;;;;;0
17116;;;;;0
17207;;;;;0
17302;;;;;0
17387;;;;;0
17482;;;;;0
17574;;;;;0
17665;;;;;0
17755;;;;;0
17850;;;;;0
17944;;;;;0
18034;;;;;0
18121;;;;;0
18214;;;;;0
18305;;;;;0
18392;;;;;0
18488;;;;;0
18582;;;;;0
18672;;;;;0
18758;;;;;0
18847;;;;;0
18945;;;;;0
19042;;;;;0
19135;;;;;0
19222;;;;;0
19316;;;;;0
19412;;;;;0
19512;;;;;0
19603;;;;;0
19688;;;;;0
19785;;;;;0
19878;;;;;0
19971;;;;;0
20056;;;;;0
20146;;;;;0
20242;;;;;0
20338;;;;;0
20424;;;;;0
20521;;;;;0
20617;;;;;0
20709;;;;;0
20808;;;;;0
20902;;;;;0
21009;;;;;0
21107;;;;;0
21200;;;;;0
21292;;;;;0
21391;;;;;0
21484;;;;;0
21581;;;;;0
21672;;;;;0
