temps_ms;throttle;yaw;pitch;trim;estat;active_cam
12022;68;64;64;63;1;1
12064;69;64;64;63;1;1
12108;69;64;64;63;1;1
12152;70;64;64;63;1;1
12198;70;64;64;63;1;1
12239;71;64;64;63;1;1
12282;71;64;64;63;1;1
12325;70;64;64;63;1;1
12367;70;64;64;63;1;1
12410;71;64;64;63;1;1
12451;71;64;64;63;1;1
12496;72;64;64;63;1;1
12541;72;64;64;63;1;1
12582;72;64;64;63;1;1
12625;72;64;64;63;1;1
12668;72;64;64;63;1;1
12711;72;64;64;63;1;1
12751;72;64;64;63;1;1
12794;73;64;64;63;1;1
12836;73;64;64;63;1;1
12877;73;64;64;63;1;1
12921;73;64;64;63;1;1
12965;73;64;64;63;1;1
13010;73;64;64;63;1;1
13055;75;64;64;63;1;1
13097;75;64;64;63;1;1
13142;74;64;64;63;1;1
13185;74;64;64;63;1;1
13229;74;64;64;63;1;1
13273;74;64;64;63;1;1
13316;74;64;64;63;1;1
13359;75;64;64;63;1;1
13402;75;64;64;63;1;1
13444;75;64;64;63;1;1
13488;75;64;64;63;1;1
13532;74;64;64;63;1;1
13574;74;84;64;63;1;1
13616;74;64;64;63;1;1
13657;74;64;64;63;1;1
13702;74;64;64;63;1;1
13744;74;64;64;63;1;1
13787;74;64;64;63;1;1
13832;74;64;64;63;1;1
13874;74;64;64;63;1;1
13916;74;64;64;63;1;1
13959;74;64;64;63;1;1
14001;73;64;64;63;1;1
14043;73;64;64;63;1;1
14090;73;64;64;63;1;1
14134;73;64;64;63;1;1
14176;72;64;64;63;1;1
14217;72;64;64;63;1;1
14259;73;64;64;63;1;1
14305;73;64;64;63;1;1
14349;73;64;64;63;1;1
14394;72;64;64;63;1;1
14438;72;64;64;63;1;1
14481;71;64;64;63;1;1
14522;71;64;64;63;1;1
14567;71;64;64;63;1;1
14611;71;64;64;63;1;1
14654;71;64;64;63;1;1
14700;71;64;64;63;1;1
14742;71;64;64;63;1;1
14785;71;64;64;63;1;1
14829;71;44;64;63;1;1
14871;71;44;64;63;1;1
14913;71;44;64;63;1;1
14956;71;44;64;63;1;1
15000;71;44;64;63;1;1
15043;70;64;64;63;1;1
15084;70;64;64;63;1;1
15130;70;64;64;63;1;1
15176;70;64;64;63;1;1
15216;70;64;64;63;1;1
15257;70;64;64;63;1;1
15299;70;64;64;63;1;1
15342;70;44;64;63;1;1
15387;69;44;64;63;1;1
15433;69;44;64;63;1;1
15474;69;44;64;63;1;1
15518;70;44;64;63;1;1
15564;70;64;64;63;1;1
15607;72;64;64;63;2;1
15648;61;64;64;63;2;1
15689;61;64;64;63;2;1
15731;61;64;64;63;2;1
15773;60;64;64;63;2;1
15817;60;64;64;63;2;1
15860;60;44;64;63;2;1
15905;60;44;64;63;2;1
15950;59;44;64;63;2;1
15992;59;44;64;63;2;1
16035;59;44;64;63;2;1
16076;59;64;64;63;2;1
16120;58;64;64;63;2;1
16160;58;64;64;63;2;1
16201;58;64;64;63;2;1
16244;58;64;64;63;2;1
16288;58;64;64;63;2;1
16333;58;64;64;63;2;1
16376;58;44;64;63;2;1
16422;58;44;64;63;2;1
16468;58;44;64;63;2;1
16511;58;44;64;63;2;1
16557;58;44;64;63;2;1
16602;58;64;64;63;2;1
16644;58;64;64;63;2;1
16686;58;64;64;63;2;1
16730;58;64;64;63;2;1
16774;58;64;64;63;2;1
16815;58;64;64;63;2;1
16859;58;64;64;63;2;1
16901;58;84;64;63;2;1
16942;58;84;64;63;2;1
16986;58;84;64;63;2;1
17027;58;84;64;63;2;1
17070;58;84;64;63;2;1
17136;58;64;64;63;4;1
17180;0;64;64;63;4;1
17222;0;64;64;63;4;1
17266;0;64;64;63;4;1
17308;0;64;64;63;4;1
17349;0;64;64;63;4;1
17394;0;64;64;63;4;1
17439;0;64;64;63;4;1
17483;0;64;64;63;4;1
17524;0;64;64;63;4;1
17566;0;64;64;63;4;1
17611;0;64;64;63;4;1
17653;0;64;64;63;4;1
17697;0;64;64;63;4;1
17739;0;64;64;63;4;1
17783;0;64;64;63;4;1
17828;0;64;64;63;4;1
17871;0;64;64;63;4;1
17915;0;64;64;63;4;1
17958;0;64;64;63;4;1
18001;0;64;64;63;4;1
18046;0;64;64;63;4;1
18089;0;64;64;63;4;1
18135;0;64;64;63;4;1
18178;0;64;64;63;4;1
18221;0;64;64;63;4;1
18262;0;64;64;63;4;1
18304;0;64;64;63;4;1
18348;0;64;64;63;4;1
18390;0;64;64;63;4;1
18434;0;64;64;63;4;1
18475;0;64;64;63;4;1
18517;0;64;64;63;4;1
18558;0;64;64;63;4;1
18599;0;64;64;63;4;1
18640;0;64;64;63;4;1
18683;0;64;64;63;4;1
18727;0;64;64;63;4;1
18770;0;64;64;63;4;1
18815;0;64;64;63;4;1
18857;0;64;64;63;4;1
18899;0;64;64;63;4;1
18940;0;64;64;63;4;1
18984;0;64;64;63;4;1
19031;0;64;64;63;4;1
19074;0;64;64;63;4;1
19116;0;64;64;63;4;1
19161;0;64;64;63;4;1
19204;0;64;64;63;4;1
19247;0;64;64;63;4;1
19290;0;64;64;63;4;1
19332;0;64;64;63;4;1
19375;0;64;64;63;4;1
19418;0;64;64;63;4;1
19460;0;64;64;63;4;1
19504;0;64;64;63;4;1
19549;0;64;64;63;4;1
19590;0;64;64;63;4;1
19636;0;64;64;63;4;1
19677;0;64;64;63;4;1
19721;0;64;64;63;4;1
19764;0;64;64;63;4;1
19804;0;64;64;63;4;1
19844;0;64;64;63;4;1
19888;0;64;64;63;4;1
19929;0;64;64;63;4;1
19974;0;64;64;63;4;1
20015;0;64;64;63;4;1
20061;0;64;64;63;4;1
20103;0;64;64;63;4;1
20147;0;64;64;63;4;1
20189;0;64;64;63;4;1
20231;0;64;64;63;4;1
20276;0;64;64;63;4;1
20319;0;64;64;63;4;1
20363;0;64;64;63;4;1
20408;0;64;64;63;4;1
20448;0;64;64;63;4;1
20491;0;64;64;63;4;1
20534;0;64;64;63;4;1
20576;0;64;64;63;4;1
20617;0;64;64;63;4;1
20661;0;64;64;63;4;1
20705;0;64;64;63;4;1
20748;0;64;64;63;4;1
20794;0;64;64;63;4;1
20836;0;64;64;63;4;1
20880;0;64;64;63;4;1
20923;0;64;64;63;4;1
20969;0;64;64;63;4;1
21013;0;64;64;63;4;1
21058;0;64;64;63;4;1
21101;0;64;64;63;4;1
21142;0;64;64;63;4;1
21187;0;64;64;63;4;1
21232;0;64;64;63;4;1
21275;0;64;64;63;4;1
21320;0;64;64;63;4;1
21363;0;64;64;63;4;1
21404;0;64;64;63;4;1
