temps_ms;throttle;yaw;pitch;trim;estat
8715;80;64;64;63;1
8760;80;64;64;63;1
8800;80;64;64;63;1
8895;80;84;64;63;1
8939;82;64;64;63;1
8984;82;64;64;63;1
9028;81;64;64;63;1
9068;81;64;64;63;1
9110;81;64;64;63;1
9155;81;64;64;63;1
9198;82;64;64;63;1
9287;82;84;64;63;1
9329;82;64;64;63;1
9371;81;64;64;63;1
9415;81;64;64;63;1
9460;83;64;64;63;1
9503;83;64;64;63;1
9544;83;64;64;63;1
9588;83;64;64;63;1
9683;83;84;64;63;1
9723;83;64;64;63;1
9768;82;64;64;63;1
9812;82;64;64;63;1
9856;83;64;64;63;1
9902;83;64;64;63;1
9946;83;64;64;63;1
9988;83;64;64;63;1
10080;83;84;64;63;1
10123;83;64;64;63;1
10168;83;64;64;63;1
10213;83;64;64;63;1
10256;82;64;64;63;1
10296;82;64;64;63;1
10341;82;64;64;63;1
10386;83;64;64;63;1
10461;83;84;64;63;1
10505;83;64;64;63;1
10546;83;64;64;63;1
10590;83;64;64;63;1
10634;83;64;64;63;1
10675;83;64;64;63;1
10715;83;64;64;63;1
10758;83;64;64;63;1
10841;83;84;64;63;1
10883;83;64;64;63;1
10927;83;64;64;63;1
10970;83;64;64;63;1
11015;83;64;64;63;1
11056;83;64;64;63;1
11097;83;64;64;63;1
11139;83;64;64;63;1
11233;83;84;64;63;1
11279;83;64;64;63;1
11319;83;64;64;63;1
11361;83;64;64;63;1
11402;83;64;64;63;1
11444;83;64;64;63;1
11485;83;64;64;63;1
11530;83;64;64;63;1
11573;83;64;64;63;1
11613;83;64;64;63;1
11653;83;64;64;63;1
11695;83;64;64;63;1
11737;83;64;64;63;1
11780;83;64;64;63;1
11824;83;64;64;63;1
11865;83;64;64;63;1
11966;83;84;64;63;1
12010;83;64;64;63;1
12053;83;64;64;63;1
12093;83;64;64;63;1
12137;83;64;64;63;1
12180;83;64;64;63;1
12223;83;64;64;63;1
12264;83;64;64;63;1
12358;83;84;64;63;1
12403;83;64;64;63;1
12444;83;64;64;63;1
12488;83;64;64;63;1
12530;83;64;64;63;1
12576;83;64;64;63;1
12618;83;64;64;63;1
12663;83;64;64;63;1
12737;83;84;64;63;1
12778;83;64;64;63;1
12823;83;64;64;63;1
12865;83;64;64;63;1
12905;83;64;64;63;1
12949;83;64;64;63;1
12989;83;64;64;63;1
13030;83;64;64;63;1
13133;83;84;64;63;1
13173;83;64;64;63;1
13219;83;64;64;63;1
13259;83;64;64;63;1
13304;83;64;64;63;1
13344;83;64;64;63;1
13386;83;64;64;63;1
13427;83;64;64;63;1
13467;83;64;64;63;1
13510;83;64;64;63;1
13555;83;64;64;63;1
13595;83;64;64;63;1
13640;83;64;64;63;1
13680;83;64;64;63;1
13723;83;64;64;63;1
13768;83;64;64;63;1
13809;83;64;64;63;1
13853;83;64;64;63;1
13894;83;64;64;63;1
13934;83;64;64;63;1
13979;83;64;64;63;1
14023;83;64;64;63;1
14064;83;64;64;63;1
14104;83;64;64;63;1
14148;83;64;64;63;1
14192;83;64;64;63;1
14232;83;64;64;63;1
14272;83;64;64;63;1
14312;83;64;64;63;1
14357;83;64;64;63;1
14402;83;64;64;63;1
14443;83;64;64;63;1
14484;83;64;64;63;1
14531;83;64;64;63;1
14576;83;64;64;63;1
14617;83;64;64;63;1
14660;83;64;64;63;1
14702;83;64;64;63;1
14743;83;64;64;63;1
14783;71;64;64;63;2
14829;71;64;64;63;2
14870;71;64;64;63;2
14914;71;64;64;63;2
14958;71;64;64;63;2
15003;71;64;64;63;2
15045;70;64;64;63;2
15085;70;64;64;63;2
15125;70;64;64;63;2
15166;70;64;64;63;2
15211;70;64;64;63;2
15257;69;64;64;63;2
15297;69;64;64;63;2
15341;69;64;64;63;2
15381;69;64;64;63;2
15427;69;64;64;63;2
15471;69;64;64;63;2
15515;69;64;64;63;2
15557;69;64;64;63;2
15602;69;64;64;63;2
15645;69;64;64;63;2
15686;69;64;64;63;2
15732;69;64;64;63;2
15776;69;64;64;63;2
15821;69;64;64;63;2
15867;69;64;64;63;2
15912;69;64;64;63;2
15955;69;64;64;63;2
15999;69;64;64;63;2
16045;69;64;64;63;2
16086;69;64;64;63;2
16131;69;64;64;63;2
16177;69;64;64;63;2
16220;69;64;64;63;2
16264;69;64;64;63;2
16307;0;64;64;63;4
16349;0;64;64;63;4
16393;0;64;64;63;4
16437;0;64;64;63;4
16477;0;64;64;63;4
16521;0;64;64;63;4
16565;0;64;64;63;4
16609;0;64;64;63;4
16649;0;64;64;63;4
16695;0;64;64;63;4
16735;0;64;64;63;4
16779;0;64;64;63;4
16824;0;64;64;63;4
16864;0;64;64;63;4
16905;0;64;64;63;4
16950;0;64;64;63;4
16992;0;64;64;63;4
17037;0;64;64;63;4
17082;0;64;64;63;4
17127;0;64;64;63;4
17171;0;64;64;63;4
17213;0;64;64;63;4
17258;0;64;64;63;4
17303;0;64;64;63;4
17346;0;64;64;63;4
17390;0;64;64;63;4
17434;0;64;64;63;4
17479;0;64;64;63;4
17524;0;64;64;63;4
17570;0;64;64;63;4
17610;0;64;64;63;4
17651;0;64;64;63;4
17697;0;64;64;63;4
17741;0;64;64;63;4
17784;0;64;64;63;4
17829;0;64;64;63;4
17871;0;64;64;63;4
17915;0;64;64;63;4
17960;0;64;64;63;4
18001;0;64;64;63;4
18046;0;64;64;63;4
18091;0;64;64;63;4
18134;0;64;64;63;4
18179;0;64;64;63;4
18220;0;64;64;63;4
18263;0;64;64;63;4
18303;0;64;64;63;4
18344;0;64;64;63;4
18386;0;64;64;63;4
18427;0;64;64;63;4
18471;0;64;64;63;4
18516;0;64;64;63;4
18558;0;64;64;63;4
18602;0;64;64;63;4
18643;0;64;64;63;4
18688;0;64;64;63;4
18729;0;64;64;63;4
18770;0;64;64;63;4
18811;0;64;64;63;4
18856;0;64;64;63;4
18898;0;64;64;63;4
18944;0;64;64;63;4
18990;0;64;64;63;4
19034;0;64;64;63;4
19078;0;64;64;63;4
19122;0;64;64;63;4
19167;0;64;64;63;4
19212;0;64;64;63;4
19254;0;64;64;63;4
19299;0;64;64;63;4
19343;0;64;64;63;4
19386;0;64;64;63;4
19431;0;64;64;63;4
19471;0;64;64;63;4
19516;0;64;64;63;4
19557;0;64;64;63;4
19601;0;64;64;63;4
19641;0;64;64;63;4
