temps_ms;cx;cy;amplada;alcada;ratio
1312;324;419;69;126;0,484
1489;290;410;150;132;0,530
1611;305;400;190;153;0,523
1716;324;419;70;126;0,484
1810;322;419;65;125;0,488
1907;321;416;67;131;0,489
1998;320;416;73;124;0,516
2087;321;416;67;125;0,512
2184;319;416;70;123;0,520
2276;317;415;70;123;0,528
2367;315;415;71;124;0,524
2455;314;418;64;121;0,512
2545;310;416;67;128;0,500
2636;306;411;66;132;0,523
2729;304;409;80;138;0,514
2823;294;394;75;169;0,509
2921;281;375;69;172;0,610
3013;274;346;69;172;0,779
3110;263;300;64;157;1,146
3201;248;237;57;143;1,699
3287;253;212;69;167;1,605
3380;244;147;53;128;2,602
3482;239;114;44;118;3,102
3577;238;71;46;127;3,220
3674;240;38;48;77;5,740
3765;239;22;51;45;10,178
3855;;;;;0
3950;;;;;0
4045;;;;;0
4134;;;;;0
4218;;;;;0
4305;;;;;0
4397;;;;;0
4504;;;;;0
4600;;;;;0
4703;;;;;0
4807;;;;;0
4906;344;31;44;63;7,127
5013;342;50;69;98;4,388
5116;367;96;41;77;4,987
5209;379;140;38;83;4,096
5305;391;190;41;67;4,328
5392;396;223;56;65;3,954
5492;411;270;49;88;2,386
5589;410;293;40;76;2,461
5685;412;347;36;70;1,900
5780;416;385;36;77;1,234
5882;414;416;35;65;0,985
5977;418;435;39;54;0,833
6070;;;;;0
6166;;;;;0
6257;;;;;0
6350;;;;;0
6444;;;;;0
6534;;;;;0
6627;;;;;0
6720;;;;;0
6816;;;;;0
6905;;;;;0
6998;;;;;0
7102;;;;;0
7191;390;418;32;60;1,033
7298;391;394;34;61;1,410
7396;393;365;30;53;2,170
7497;397;340;30;52;2,692
7650;405;314;31;50;3,320
7762;414;290;42;63;3,016
7854;433;254;46;50;4,520
7949;451;242;63;55;4,327
8049;453;233;58;77;3,208
8141;;;;;0
8243;;;;;0
8340;;;;;0
8436;;;;;0
8532;;;;;0
8630;511;144;50;43;7,814
8725;519;127;45;42;8,405
8818;;;;;0
8910;534;107;49;57;6,544
9015;537;104;44;59;6,373
9115;;;;;0
9214;;;;;0
9316;537;97;43;46;8,326
9416;;;;;0
9523;;;;;0
9617;523;99;56;49;7,776
9713;505;104;51;47;8,000
9810;503;112;60;43;8,558
9910;486;125;85;51;6,961
10010;;;;;0
10109;;;;;0
10212;438;151;63;45;7,311
10321;412;157;41;44;7,341
10430;;;;;0
10524;;;;;0
10621;354;217;80;114;2,307
10724;352;215;82;121;2,190
10824;;;;;0
10916;;;;;0
11014;;;;;0
11116;;;;;0
11227;;;;;0
11321;362;244;55;48;4,917
11418;365;248;54;53;4,377
11514;;;;;0
11605;;;;;0
11698;;;;;0
11787;;;;;0
11885;;;;;0
11978;;;;;0
12083;;;;;0
12174;;;;;0
12273;;;;;0
12364;;;;;0
12447;;;;;0
12550;;;;;0
12640;;;;;0
12732;;;;;0
12818;;;;;0
12921;;;;;0
13018;;;;;0
13117;;;;;0
13213;;;;;0
13306;;;;;0
13397;;;;;0
13484;;;;;0
13575;;;;;0
13665;;;;;0
13755;;;;;0
13854;;;;;0
13948;;;;;0
14040;;;;;0
14132;;;;;0
14221;;;;;0
14318;;;;;0
14417;;;;;0
14507;;;;;0
14598;;;;;0
14687;;;;;0
14787;;;;;0
14881;;;;;0
14981;;;;;0
15076;;;;;0
15169;;;;;0
15254;;;;;0
15350;;;;;0
15442;;;;;0
15535;;;;;0
15616;;;;;0
15708;;;;;0
15805;;;;;0
15894;;;;;0
15989;;;;;0
16083;;;;;0
16175;;;;;0
16270;;;;;0
16359;;;;;0
16451;;;;;0
16545;;;;;0
16638;;;;;0
16725;;;;;0
16822;;;;;0
16912;;;;;0
17008;;;;;0
17099;;;;;0
17193;;;;;0
17286;;;;;0
17380;;;;;0
17475;;;;;0
17569;;;;;0
17655;;;;;0
17748;;;;;0
17844;;;;;0
17933;;;;;0
18019;;;;;0
18112;;;;;0
18209;;;;;0
18309;;;;;0
18401;;;;;0
18491;;;;;0
18584;;;;;0
18676;;;;;0
18770;;;;;0
18857;;;;;0
18946;;;;;0
19040;;;;;0
19131;;;;;0
19221;;;;;0
19313;;;;;0
19405;;;;;0
