temps_ms;throttle;yaw;pitch;trim;estat
5855;67;63;63;63;1
5902;66;63;63;63;1
5943;66;63;63;63;1
5988;67;63;63;63;1
6034;67;63;63;63;1
6074;67;63;63;63;1
6119;67;63;63;63;1
6159;66;63;63;63;1
6202;66;63;63;63;1
6243;67;63;63;63;1
6286;67;63;63;63;1
6328;67;63;63;63;1
6372;67;63;63;63;1
6414;62;63;63;63;2
6456;62;63;63;63;2
6500;61;63;63;63;2
6540;61;63;63;63;2
6584;60;63;63;63;2
6626;59;63;63;63;2
6672;59;63;63;63;2
6713;58;63;63;63;2
6755;58;63;63;63;2
6800;58;63;63;63;2
6844;58;63;63;63;2
6890;58;63;63;63;2
6932;58;63;63;63;2
6976;58;63;63;63;2
7019;58;63;63;63;2
7062;58;63;63;63;2
7108;58;63;63;63;2
7152;58;63;63;63;2
7197;58;63;63;63;2
7237;58;63;63;63;2
7282;58;63;63;63;2
7323;58;63;63;63;2
7366;58;63;63;63;2
7411;58;63;63;63;2
7471;58;63;63;63;3
7516;70;63;63;63;3
7559;70;63;63;63;3
7599;70;63;63;63;3
7644;70;63;63;63;3
7686;70;63;63;63;3
7727;70;63;63;63;3
7771;70;63;63;63;3
7812;70;63;63;63;3
7855;70;63;63;63;3
7898;70;63;63;63;3
7942;70;63;63;63;3
7983;70;63;63;63;3
8029;70;63;63;63;3
8071;70;63;63;63;3
8114;0;63;63;63;4
8158;0;63;63;63;4
8203;0;63;63;63;4
8247;0;63;63;63;4
8288;0;63;63;63;4
8334;0;63;63;63;4
8379;0;63;63;63;4
8424;0;63;63;63;4
8465;0;63;63;63;4
8506;0;63;63;63;4
8549;0;63;63;63;4
8594;0;63;63;63;4
8634;0;63;63;63;4
8679;0;63;63;63;4
8724;0;63;63;63;4
8768;0;63;63;63;4
8810;0;63;63;63;4
8855;0;63;63;63;4
8895;0;63;63;63;4
8940;0;63;63;63;4
8985;0;63;63;63;4
9025;0;63;63;63;4
9069;0;63;63;63;4
9109;0;63;63;63;4
9152;0;63;63;63;4
9198;0;63;63;63;4
9243;0;63;63;63;4
9288;0;63;63;63;4
9328;0;63;63;63;4
9372;0;63;63;63;4
9416;0;63;63;63;4
9456;0;63;63;63;4
9501;0;63;63;63;4
9542;0;63;63;63;4
9584;0;63;63;63;4
9629;0;63;63;63;4
9669;0;63;63;63;4
9712;0;63;63;63;4
9754;0;63;63;63;4
9801;0;63;63;63;4
9842;0;63;63;63;4
9889;0;63;63;63;4
9934;0;63;63;63;4
9978;0;63;63;63;4
10019;0;63;63;63;4
10063;0;63;63;63;4
10139;0;63;63;63;4
10179;0;63;63;63;4
10222;0;63;63;63;4
10267;0;63;63;63;4
10312;0;63;63;63;4
10355;0;63;63;63;4
10398;0;63;63;63;4
10443;0;63;63;63;4
10484;0;63;63;63;4
10529;0;63;63;63;4
10569;0;63;63;63;4
10613;0;63;63;63;4
10656;0;63;63;63;4
10701;0;63;63;63;4
10741;0;63;63;63;4
10786;0;63;63;63;4
10830;0;63;63;63;4
10870;0;63;63;63;4
