temps_ms;cx;cy;amplada;alcada;ratio
417;;;;;0
620;;;;;0
756;;;;;0
889;;;;;0
1010;;;;;0
1144;;;;;0
1252;;;;;0
1344;;;;;0
1442;;;;;0
1541;;;;;0
1646;;;;;0
1751;;;;;0
1860;;;;;0
1964;;;;;0
2067;;;;;0
2167;;;;;0
2268;;;;;0
2365;;;;;0
2460;314;463;38;27;0,630
2548;317;460;40;40;0,500
2653;321;455;31;42;0,595
2751;324;447;30;45;0,733
2843;328;436;32;42;1,048
2933;330;425;32;38;1,447
3026;330;415;30;43;1,512
3116;331;403;28;41;1,878
3213;331;393;27;44;1,977
3310;330;380;30;42;2,381
3406;330;361;32;43;2,767
3498;328;349;29;47;2,787
3594;326;334;28;44;3,318
3678;320;317;33;41;3,976
3767;321;300;30;44;4,091
3862;317;289;30;42;4,548
3954;313;271;28;40;5,225
4042;309;254;30;43;5,256
4135;310;244;27;44;5,364
4228;307;227;21;42;6,024
4310;305;209;25;49;5,531
4401;303;193;23;47;6,106
4495;302;183;23;43;6,907
4586;302;171;26;49;6,306
4675;302;155;24;50;6,500
4769;302;148;24;47;7,064
4861;301;135;23;48;7,188
4944;304;123;22;51;7,000
5038;305;111;24;46;8,022
5129;305;104;23;50;7,520
5232;306;95;27;55;7,000
5330;303;84;35;55;7,200
5428;306;77;25;53;7,604
5521;308;67;26;60;6,883
5607;306;62;24;53;7,887
5700;305;56;26;56;7,571
5794;305;50;28;60;7,167
5885;306;41;30;68;6,456
5976;302;35;37;67;6,642
6066;300;34;36;67;6,657
6160;294;29;42;62;7,274
6243;291;28;37;57;7,930
6335;290;27;32;55;8,236
6425;285;25;32;51;8,922
6507;275;21;41;43;10,674
6601;271;23;32;47;9,723
6694;264;22;37;42;10,905
6783;258;22;38;42;10,905
6870;248;24;36;48;9,500
6962;241;24;38;48;9,500
7057;233;27;42;54;8,389
7141;225;30;39;60;7,500
7234;219;34;38;68;6,559
7325;214;39;39;76;5,803
7414;205;43;55;85;5,141
7503;208;50;43;93;4,624
7598;204;61;40;86;4,872
7690;203;76;40;73;5,534
7785;200;92;49;86;4,512
7874;203;111;44;88;4,193
7967;202;125;46;86;4,128
8065;200;145;46;86;3,895
8158;198;169;50;85;3,659
8245;191;195;59;95;3,000
8335;188;217;58;94;2,798
8426;184;249;64;97;2,381
8512;175;288;63;99;1,939
8609;166;332;74;101;1,465
8703;154;364;82;105;1,105
8797;129;422;97;113;0,513
8893;119;429;79;97;0,526
8980;113;415;66;123;0,528
9072;109;394;56;134;0,642
9164;109;387;59;144;0,646
9259;108;400;56;157;0,510
9350;;;;;0
9445;;;;;0
9534;;;;;0
9621;;;;;0
9702;;;;;0
9793;;;;;0
9882;;;;;0
9978;;;;;0
10060;;;;;0
10145;;;;;0
10239;;;;;0
10333;;;;;0
10423;;;;;0
10506;;;;;0
10604;;;;;0
10700;;;;;0
10786;;;;;0
10866;;;;;0
10955;;;;;0
11043;;;;;0
11137;;;;;0
11219;;;;;0
11303;;;;;0
11398;;;;;0
11492;;;;;0
11579;;;;;0
11670;;;;;0
11758;;;;;0
11853;;;;;0
11947;;;;;0
12032;;;;;0
