temps_ms;cx;cy;amplada;alcada;ratio
1414;291;415;154;123;0,528
1592;296;409;174;136;0,522
1695;286;414;164;124;0,532
1797;334;414;69;128;0,516
1892;333;415;69;125;0,520
1990;331;417;68;124;0,508
2088;329;415;70;125;0,520
2186;329;417;73;130;0,485
2280;328;416;73;124;0,516
2373;330;416;75;130;0,492
2459;335;413;89;128;0,523
2551;342;411;98;131;0,527
2648;342;411;100;134;0,515
2743;344;409;105;137;0,518
2829;345;407;113;138;0,529
2924;338;402;114;146;0,534
3025;330;397;113;147;0,565
3118;326;391;104;135;0,659
3210;312;388;81;119;0,773
3299;305;382;84;117;0,838
3391;290;377;71;106;0,972
3484;273;368;60;111;1,009
3582;267;365;61;105;1,095
3675;254;343;52;98;1,398
3761;253;338;48;96;1,479
3860;252;322;47;84;1,881
3950;256;313;42;77;2,169
4042;265;297;46;72;2,542
4128;274;289;48;71;2,690
4226;282;281;42;76;2,618
4321;292;267;47;95;2,242
4415;303;267;36;48;4,438
4509;318;255;40;58;3,879
4595;329;256;35;57;3,930
4686;;;;;0
4777;359;250;37;43;5,349
4864;373;250;37;50;4,600
4960;383;249;35;44;5,250
5056;392;245;42;59;3,983
5154;400;250;34;44;5,227
5247;419;259;51;63;3,508
5335;429;269;47;51;4,137
5420;437;276;50;56;3,643
5517;442;293;40;44;4,250
5610;459;305;67;55;3,182
5698;453;316;45;54;3,037
5793;458;335;56;51;2,843
5885;461;349;60;58;2,259
5974;456;375;58;59;1,780
6053;451;387;47;61;1,525
6147;439;402;39;51;1,529
6242;432;418;35;54;1,148
6330;426;425;33;47;1,170
6425;423;432;46;42;1,143
6518;;;;;0
6615;;;;;0
6715;;;;;0
6817;;;;;0
6909;;;;;0
6994;;;;;0
7088;342;426;36;43;1,256
7182;337;419;56;49;1,245
7277;316;406;40;47;1,574
7368;323;403;75;54;1,426
7467;303;388;59;55;1,673
7559;281;368;33;46;2,435
7653;269;354;25;46;2,739
7745;274;340;51;49;2,857
7832;265;328;54;55;2,764
7933;252;316;33;45;3,644
8029;249;302;35;43;4,140
8125;248;288;39;47;4,085
8216;244;280;28;45;4,444
8301;244;268;31;41;5,171
8388;251;257;29;46;4,848
8484;253;254;28;41;5,512
8576;;;;;0
8666;;;;;0
8762;;;;;0
8852;;;;;0
8947;;;;;0
9042;;;;;0
9131;;;;;0
9221;;;;;0
9315;;;;;0
9410;;;;;0
9500;;;;;0
9597;;;;;0
9693;;;;;0
9789;;;;;0
9881;;;;;0
9977;;;;;0
10066;;;;;0
10162;;;;;0
10259;;;;;0
10353;;;;;0
10448;;;;;0
10541;;;;;0
10628;;;;;0
10724;;;;;0
10816;;;;;0
10906;;;;;0
10997;;;;;0
11089;;;;;0
11184;384;295;35;42;4,405
11277;;;;;0
11362;;;;;0
11460;367;303;45;53;3,340
11559;;;;;0
11650;;;;;0
11744;;;;;0
11831;;;;;0
11925;;;;;0
12022;;;;;0
12113;;;;;0
12206;;;;;0
12294;;;;;0
12393;;;;;0
12493;;;;;0
12590;;;;;0
12686;;;;;0
12782;;;;;0
12874;304;279;40;53;3,792
12966;;;;;0
13060;;;;;0
13154;;;;;0
13247;303;273;44;50;4,140
13335;301;271;45;83;2,518
13423;;;;;0
13513;;;;;0
13608;;;;;0
13694;;;;;0
13785;;;;;0
13882;;;;;0
13975;;;;;0
14068;;;;;0
14165;;;;;0
14264;;;;;0
14354;;;;;0
14443;;;;;0
14530;;;;;0
14623;;;;;0
14714;;;;;0
14804;;;;;0
14896;;;;;0
14991;;;;;0
15079;;;;;0
15173;;;;;0
15263;;;;;0
15357;;;;;0
15446;;;;;0
15544;;;;;0
15635;;;;;0
15731;;;;;0
15825;;;;;0
15919;;;;;0
16016;;;;;0
16114;;;;;0
16209;;;;;0
16299;;;;;0
16393;;;;;0
16489;;;;;0
16584;;;;;0
16679;;;;;0
16766;;;;;0
16860;;;;;0
16952;;;;;0
17045;;;;;0
17134;;;;;0
17226;;;;;0
17324;;;;;0
17419;;;;;0
17514;;;;;0
17606;;;;;0
17691;;;;;0
17785;;;;;0
17872;;;;;0
17957;;;;;0
18049;;;;;0
18142;;;;;0
18227;;;;;0
18321;;;;;0
18411;;;;;0
18504;;;;;0
18597;;;;;0
18696;;;;;0
18790;;;;;0
18887;;;;;0
18981;;;;;0
19071;;;;;0
19161;;;;;0
19253;;;;;0
19352;;;;;0
19446;;;;;0
19546;;;;;0
19636;;;;;0
19727;;;;;0
19822;;;;;0
19905;;;;;0
