temps_ms;throttle;yaw;pitch;trim;estat
5454;50;84;63;63;2
5499;50;84;63;63;2
5542;50;84;63;63;2
5587;50;84;63;63;2
5630;50;84;63;63;2
5676;50;84;63;63;2
5720;50;84;63;63;2
5764;50;84;63;63;2
5809;50;83;63;63;2
5851;50;83;63;63;2
5895;50;83;63;63;2
5940;50;83;63;63;2
5981;50;83;63;63;2
6024;50;83;63;63;2
6065;50;83;63;63;2
6130;50;82;63;63;3
6173;73;82;63;63;3
6222;73;81;63;63;3
6265;73;81;63;63;3
6312;73;82;63;63;3
6356;73;82;63;63;3
6399;73;76;63;63;3
6444;73;76;63;63;3
6489;73;76;63;63;3
6531;73;76;63;63;3
6578;73;76;63;63;3
6624;73;76;63;63;3
6668;73;76;63;63;3
6709;73;76;63;63;3
6780;73;78;63;63;4
6825;0;63;63;63;4
6872;0;63;63;63;4
6915;0;63;63;63;4
6960;0;63;63;63;4
7003;0;63;63;63;4
7048;0;63;63;63;4
7093;0;63;63;63;4
7138;0;63;63;63;4
7181;0;63;63;63;4
7224;0;63;63;63;4
7268;0;63;63;63;4
7314;0;63;63;63;4
7359;0;63;63;63;4
7400;0;63;63;63;4
7444;0;63;63;63;4
7487;0;63;63;63;4
7533;0;63;63;63;4
7577;0;63;63;63;4
7620;0;63;63;63;4
7662;0;63;63;63;4
7705;0;63;63;63;4
7747;0;63;63;63;4
7790;0;63;63;63;4
7833;0;63;63;63;4
7878;0;63;63;63;4
7922;0;63;63;63;4
7966;0;63;63;63;4
8007;0;63;63;63;4
8048;0;63;63;63;4
8094;0;63;63;63;4
8139;0;63;63;63;4
8183;0;63;63;63;4
8223;0;63;63;63;4
8267;0;63;63;63;4
8312;0;63;63;63;4
8357;0;63;63;63;4
8401;0;63;63;63;4
8445;0;63;63;63;4
8487;0;63;63;63;4
8532;0;63;63;63;4
8576;0;63;63;63;4
8616;0;63;63;63;4
8660;0;63;63;63;4
8705;0;63;63;63;4
8749;0;63;63;63;4
8794;0;63;63;63;4
8839;0;63;63;63;4
8884;0;63;63;63;4
8929;0;63;63;63;4
8969;0;63;63;63;4
9013;0;63;63;63;4
9053;0;63;63;63;4
9096;0;63;63;63;4
9140;0;63;63;63;4
9183;0;63;63;63;4
9228;0;63;63;63;4
9273;0;63;63;63;4
9317;0;63;63;63;4
9363;0;63;63;63;4
9405;0;63;63;63;4
9449;0;63;63;63;4
9491;0;63;63;63;4
9536;0;63;63;63;4
9578;0;63;63;63;4
9624;0;63;63;63;4
9668;0;63;63;63;4
9711;0;63;63;63;4
9751;0;63;63;63;4
9797;0;63;63;63;4
9839;0;63;63;63;4
9882;0;63;63;63;4
9927;0;63;63;63;4
9972;0;63;63;63;4
10013;0;63;63;63;4
10054;0;63;63;63;4
10098;0;63;63;63;4
10138;0;63;63;63;4
10182;0;63;63;63;4
10227;0;63;63;63;4
10268;0;63;63;63;4
10314;0;63;63;63;4
10359;0;63;63;63;4
10399;0;63;63;63;4
10443;0;63;63;63;4
10484;0;63;63;63;4
10528;0;63;63;63;4
10574;0;63;63;63;4
10618;0;63;63;63;4
10661;0;63;63;63;4
10705;0;63;63;63;4
10750;0;63;63;63;4
10794;0;63;63;63;4
10836;0;63;63;63;4
10881;0;63;63;63;4
10923;0;63;63;63;4
10969;0;63;63;63;4
