temps_ms;cx;cy;amplada;alcada;ratio
229;;;;;0
422;;;;;0
535;;;;;0
635;;;;;0
726;;;;;0
812;;;;;0
904;;;;;0
995;;;;;0
1088;;;;;0
1171;;;;;0
1266;;;;;0
1361;;;;;0
1445;;;;;0
1540;;;;;0
1628;;;;;0
1718;;;;;0
1806;;;;;0
1895;;;;;0
1995;;;;;0
2094;;;;;0
2182;;;;;0
2276;;;;;0
2370;324;346;30;39;3,436
2462;318;331;16;28;5,321
2554;313;319;21;33;4,879
2638;311;306;20;34;5,118
2730;307;298;18;31;5,871
2825;305;287;18;32;6,031
2911;298;272;15;31;6,710
3001;;;;;0
3091;286;241;17;35;6,829
3177;282;234;17;29;8,483
3268;275;219;15;33;7,909
3357;268;207;17;32;8,531
3438;263;195;18;35;8,143
3533;254;183;16;33;9,000
3624;248;178;19;33;9,152
3715;245;178;16;34;8,882
3808;242;173;18;37;8,297
3901;235;171;21;38;8,132
3993;233;172;18;32;9,625
4081;229;172;17;36;8,556
4174;224;174;19;34;9,000
4269;222;176;20;35;8,686
4358;217;178;21;38;7,947
4444;216;184;22;36;8,222
4534;215;190;19;34;8,529
4625;214;197;21;38;7,447
4709;214;205;22;36;7,639
4800;213;209;23;36;7,528
4894;212;218;20;35;7,486
4990;212;226;20;34;7,471
5081;212;231;23;34;7,324
5170;211;239;23;34;7,088
5261;208;249;29;35;6,600
5351;208;254;29;39;5,795
5437;207;259;28;39;5,667
5526;206;268;27;37;5,730
5612;207;270;33;38;5,526
5703;204;278;35;44;4,591
5794;202;281;36;39;5,103
5879;200;288;39;41;4,683
5972;201;291;40;40;4,725
6068;200;293;37;39;4,795
6157;201;296;40;46;4,000
6243;202;299;42;44;4,114
6332;202;299;42;45;4,022
6422;204;299;44;46;3,935
6506;204;299;47;45;4,022
6592;213;295;40;42;4,405
6677;214;292;42;41;4,585
6774;216;291;45;42;4,500
6868;225;287;42;40;4,825
6957;227;281;48;43;4,628
7042;230;279;55;41;4,902
7130;234;274;53;44;4,682
7222;244;266;55;41;5,220
7307;246;264;53;40;5,400
7402;255;258;54;40;5,550
7498;265;250;56;40;5,750
7592;269;248;54;38;6,105
7679;277;238;56;41;5,902
7770;286;233;55;41;6,024
7859;291;227;56;41;6,171
7941;297;224;53;39;6,564
8036;305;214;56;43;6,186
8132;312;212;58;44;6,091
8223;319;206;56;43;6,372
8310;325;203;56;44;6,295
8403;330;200;52;41;6,829
8498;334;195;56;44;6,477
8587;338;193;56;44;6,523
8672;342;190;52;43;6,744
8765;347;190;56;45;6,444
8850;351;187;53;49;5,980
8938;354;186;52;46;6,391
9036;355;187;52;45;6,511
9128;359;188;52;45;6,489
9223;361;188;52;47;6,213
9308;366;188;46;46;6,348
9398;368;188;45;47;6,213
9486;371;189;49;47;6,191
9575;372;190;49;46;6,304
9669;373;191;49;46;6,283
9763;377;190;45;45;6,444
9853;379;192;43;46;6,261
9941;380;194;44;47;6,085
10033;382;193;42;47;6,106
10125;381;195;43;50;5,700
10210;381;195;45;50;5,700
10301;384;195;35;47;6,064
10396;385;194;34;49;5,837
10491;381;196;37;52;5,462
10579;378;195;39;52;5,481
10672;373;195;35;50;5,700
10761;369;195;36;53;5,377
10852;364;195;31;54;5,278
10946;361;191;26;59;4,898
11039;351;193;29;54;5,315
11128;344;191;26;54;5,352
11223;336;189;28;60;4,850
11310;326;187;28;59;4,966
11402;311;189;31;55;5,291
11494;299;187;33;58;5,052
11580;291;189;33;58;5,017
11671;280;188;30;60;4,867
11760;267;190;31;58;5,000
11847;257;190;36;59;4,915
11939;253;191;33;59;4,898
12035;245;193;35;59;4,864
12128;240;193;33;57;5,035
12220;234;194;37;60;4,767
12303;232;196;42;56;5,071
12393;229;198;45;57;4,947
12478;230;198;43;59;4,780
12569;233;199;42;58;4,845
12661;237;202;47;57;4,877
12752;238;203;51;58;4,776
12840;244;204;56;57;4,842
12931;250;205;60;54;5,093
13024;260;204;58;53;5,208
13111;267;204;56;57;4,842
13206;273;202;61;57;4,877
13301;281;200;70;58;4,828
13396;291;199;74;60;4,683
13490;301;195;72;56;5,089
13574;307;192;77;60;4,800
13663;316;185;78;57;5,175
13756;325;181;77;63;4,746
13840;330;175;76;63;4,841
13934;334;173;76;66;4,652
14024;338;168;78;67;4,657
14110;339;160;80;66;4,848
14198;338;154;82;67;4,866
14286;334;150;71;71;4,648
14368;333;149;70;74;4,473
14457;326;142;66;75;4,507
14546;318;137;70;83;4,133
14642;312;134;66;86;4,023
14727;298;129;68;80;4,388
14814;286;126;57;85;4,165
14907;276;123;56;92;3,880
14998;260;120;58;99;3,636
15090;242;115;56;94;3,883
15179;231;113;56;95;3,863
15273;212;120;55;98;3,673
15366;192;125;65;89;3,989
15461;172;139;74;86;3,965
15557;151;163;75;77;4,117
15651;145;176;68;84;3,619
15745;134;207;63;98;2,786
15831;120;236;77;84;2,905
15923;121;293;82;156;1,199
16014;119;283;80;143;1,378
16106;;;;;0
16197;;;;;0
16282;;;;;0
16370;;;;;0
16462;;;;;0
16553;;;;;0
16643;195;429;66;91;0,560
16730;207;421;90;100;0,590
16828;229;423;115;103;0,553
16924;256;439;110;76;0,539
17009;;;;;0
17102;;;;;0
17193;;;;;0
17281;;;;;0
17378;;;;;0
17467;;;;;0
17559;;;;;0
17650;;;;;0
17747;;;;;0
17842;;;;;0
17936;;;;;0
18030;;;;;0
18122;;;;;0
18213;;;;;0
18304;;;;;0
18395;;;;;0
18489;;;;;0
18575;278;451;35;39;0,744
18667;;;;;0
18759;;;;;0
18845;;;;;0
18940;;;;;0
19036;;;;;0
19128;;;;;0
19223;;;;;0
19308;;;;;0
19401;;;;;0
19493;;;;;0
19576;;;;;0
19666;;;;;0
19757;;;;;0
19843;;;;;0
19933;;;;;0
20023;;;;;0
20120;;;;;0
20213;;;;;0
20307;;;;;0
20391;;;;;0
20474;;;;;0
