temps_ms;throttle;yaw;pitch;trim;estat;active_cam
11405;68;84;64;63;1;1
11452;68;84;64;63;1;1
11498;68;64;64;63;1;1
11540;68;64;64;63;1;1
11582;68;64;64;63;1;1
11626;68;64;64;63;1;1
11670;68;64;64;63;1;1
11715;68;64;64;63;1;1
11758;68;64;64;63;1;1
11803;68;84;64;63;1;1
11844;68;84;64;63;1;1
11889;68;84;64;63;1;1
11934;68;84;64;63;1;1
11975;68;84;64;63;1;1
12021;68;64;64;63;1;1
12065;68;64;64;63;1;1
12108;68;64;64;63;1;1
12150;69;64;64;63;1;1
12192;69;64;64;63;1;1
12233;68;64;64;63;1;1
12278;68;64;64;63;1;1
12319;68;84;64;63;1;1
12362;68;84;64;63;1;1
12402;69;84;64;63;1;1
12446;69;84;64;63;1;1
12494;68;84;64;63;1;1
12536;68;64;64;63;1;1
12579;68;64;64;63;1;1
12623;68;64;64;63;1;1
12669;69;64;64;63;1;1
12712;69;64;64;63;1;1
12756;68;64;64;63;1;1
12796;68;64;64;63;1;1
12838;68;84;64;63;1;1
12883;68;84;64;63;1;1
12928;67;84;64;63;1;1
12972;67;84;64;63;1;1
13017;68;64;64;63;1;1
13057;68;64;64;63;1;1
13100;68;64;64;63;1;1
13143;68;64;64;63;1;1
13185;68;64;64;63;1;1
13229;68;64;64;63;1;1
13274;68;64;64;63;1;1
13319;69;44;64;63;1;1
13360;69;44;64;63;1;1
13404;68;44;64;63;1;1
13450;68;44;64;63;1;1
13492;69;44;64;63;1;1
13535;69;64;64;63;1;1
13580;67;64;64;63;1;1
13621;67;64;64;63;1;1
13667;69;64;64;63;1;1
13712;69;64;64;63;1;1
13756;68;64;64;63;1;1
13800;68;64;64;63;1;1
13842;69;44;64;63;1;1
13887;69;44;64;63;1;1
13930;69;44;64;63;1;1
13975;69;44;64;63;1;1
14017;68;44;64;63;1;1
14062;68;64;64;63;1;1
14107;68;64;64;63;1;1
14149;68;64;64;63;1;1
14192;69;64;64;63;1;1
14236;69;64;64;63;1;1
14281;69;64;64;63;1;1
14326;69;64;64;63;1;1
14367;69;44;64;63;1;1
14410;69;44;64;63;1;1
14450;71;44;64;63;1;1
14491;71;64;64;63;1;1
14536;71;64;64;63;1;1
14580;71;64;64;63;2;1
14623;61;64;64;63;2;1
14667;61;64;64;63;2;1
14711;61;64;64;63;2;1
14751;60;64;64;63;2;1
14797;60;64;64;63;2;1
14839;60;64;64;63;2;1
14881;60;64;64;63;2;1
14923;59;84;64;63;2;1
14967;59;84;64;63;2;1
15011;59;84;64;63;2;1
15054;59;84;64;63;2;1
15095;58;64;64;63;2;1
15139;58;64;64;63;2;1
15180;58;64;64;63;2;1
15223;58;64;64;63;2;1
15267;58;64;64;63;2;1
15311;58;64;64;63;2;1
15356;58;64;64;63;2;1
15402;58;84;64;63;2;1
15443;58;84;64;63;2;1
15485;58;84;64;63;2;1
15527;58;84;64;63;2;1
15573;58;84;64;63;2;1
15618;58;64;64;63;2;1
15696;58;64;64;63;3;1
15736;71;64;64;63;3;1
15782;71;64;64;63;3;1
15824;71;64;64;63;3;1
15869;71;64;64;63;3;1
15912;71;84;64;63;3;1
15955;71;84;64;63;3;1
15997;71;84;64;63;3;1
16039;71;84;64;63;3;1
16080;71;84;64;63;3;1
16121;71;64;64;63;3;1
16166;71;64;64;63;3;1
16209;71;64;64;63;3;1
16271;71;64;64;63;4;1
16316;0;64;64;63;4;1
16357;0;64;64;63;4;1
16398;0;64;64;63;4;1
16443;0;64;64;63;4;1
16485;0;64;64;63;4;1
16529;0;64;64;63;4;1
16571;0;64;64;63;4;1
16615;0;64;64;63;4;1
16660;0;64;64;63;4;1
16704;0;64;64;63;4;1
16746;0;64;64;63;4;1
16788;0;64;64;63;4;1
16832;0;64;64;63;4;1
16875;0;64;64;63;4;1
16919;0;64;64;63;4;1
16961;0;64;64;63;4;1
17005;0;64;64;63;4;1
17048;0;64;64;63;4;1
17092;0;64;64;63;4;1
17137;0;64;64;63;4;1
17181;0;64;64;63;4;1
17225;0;64;64;63;4;1
17266;0;64;64;63;4;1
17308;0;64;64;63;4;1
17349;0;64;64;63;4;1
17389;0;64;64;63;4;1
17433;0;64;64;63;4;1
17474;0;64;64;63;4;1
17519;0;64;64;63;4;1
17565;0;64;64;63;4;1
17610;0;64;64;63;4;1
17651;0;64;64;63;4;1
17697;0;64;64;63;4;1
17737;0;64;64;63;4;1
17782;0;64;64;63;4;1
17825;0;64;64;63;4;1
17870;0;64;64;63;4;1
17916;0;64;64;63;4;1
17959;0;64;64;63;4;1
18003;0;64;64;63;4;1
18049;0;64;64;63;4;1
18091;0;64;64;63;4;1
18135;0;64;64;63;4;1
18179;0;64;64;63;4;1
18225;0;64;64;63;4;1
18269;0;64;64;63;4;1
18314;0;64;64;63;4;1
18360;0;64;64;63;4;1
18405;0;64;64;63;4;1
18448;0;64;64;63;4;1
18491;0;64;64;63;4;1
18534;0;64;64;63;4;1
18577;0;64;64;63;4;1
18622;0;64;64;63;4;1
18666;0;64;64;63;4;1
18709;0;64;64;63;4;1
18750;0;64;64;63;4;1
18793;0;64;64;63;4;1
18836;0;64;64;63;4;1
18880;0;64;64;63;4;1
18924;0;64;64;63;4;1
18970;0;64;64;63;4;1
19012;0;64;64;63;4;1
19058;0;64;64;63;4;1
19103;0;64;64;63;4;1
19149;0;64;64;63;4;1
19189;0;64;64;63;4;1
19236;0;64;64;63;4;1
19280;0;64;64;63;4;1
19324;0;64;64;63;4;1
19367;0;64;64;63;4;1
19409;0;64;64;63;4;1
19455;0;64;64;63;4;1
19496;0;64;64;63;4;1
19540;0;64;64;63;4;1
19584;0;64;64;63;4;1
19627;0;64;64;63;4;1
19668;0;64;64;63;4;1
19708;0;64;64;63;4;1
19751;0;64;64;63;4;1
19795;0;64;64;63;4;1
19837;0;64;64;63;4;1
19883;0;64;64;63;4;1
19923;0;64;64;63;4;1
19965;0;64;64;63;4;1
20005;0;64;64;63;4;1
20049;0;64;64;63;4;1
20091;0;64;64;63;4;1
20133;0;64;64;63;4;1
20177;0;64;64;63;4;1
20222;0;64;64;63;4;1
