temps_ms;cx;cy;amplada;alcada;ratio
1441;300;414;168;134;0,493
1625;338;414;81;130;0,508
1732;341;412;72;134;0,507
1834;343;413;82;129;0,519
1937;341;412;74;131;0,519
2037;342;412;77;132;0,515
2139;342;411;78;133;0,519
2240;342;410;71;135;0,519
2343;342;411;76;134;0,515
2437;346;410;80;135;0,519
2526;350;410;93;135;0,519
2615;354;408;98;137;0,526
2708;356;408;104;142;0,507
2808;354;403;96;147;0,524
2902;351;399;94;151;0,536
2983;347;391;87;149;0,597
3076;339;391;77;153;0,582
3170;335;379;69;123;0,821
3256;328;379;64;116;0,871
3351;316;382;50;102;0,961
3447;304;389;45;102;0,892
3542;302;386;44;97;0,969
3645;302;379;41;97;1,041
3747;309;363;36;90;1,300
3848;323;331;40;107;1,393
3947;333;322;37;91;1,736
4044;;;;;0
4136;;;;;0
4222;313;224;159;167;1,533
4321;;;;;0
4418;399;248;35;46;5,043
4523;;;;;0
4625;453;217;59;84;3,131
4716;;;;;0
4809;;;;;0
4903;490;151;46;45;7,311
4993;501;143;45;52;6,481
5084;516;129;54;55;6,382
5177;526;116;48;52;7,000
5272;;;;;0
5358;;;;;0
5451;;;;;0
5544;;;;;0
5642;;;;;0
5733;;;;;0
5816;;;;;0
5911;;;;;0
6007;;;;;0
6109;;;;;0
6201;;;;;0
6288;539;112;42;74;4,973
6387;527;136;43;54;6,370
6489;515;153;51;54;6,056
6582;;;;;0
6679;506;190;86;62;4,677
6772;;;;;0
6860;;;;;0
6954;468;232;49;51;4,863
7050;464;239;57;54;4,463
7146;460;252;65;61;3,738
7246;450;263;40;46;4,717
7342;447;271;44;46;4,543
7437;445;276;44;49;4,163
7524;442;284;36;39;5,026
7626;;;;;0
7717;;;;;0
7809;443;294;46;49;3,796
7905;446;296;55;54;3,407
7990;438;297;45;51;3,588
8083;449;298;68;55;3,309
8186;441;298;61;54;3,370
8282;428;302;34;42;4,238
8378;436;300;64;53;3,396
8467;417;300;38;48;3,750
8558;201;154;29;37;8,811
8657;402;300;35;37;4,865
8762;395;300;30;33;5,455
8858;403;298;55;35;5,200
8956;;;;;0
9053;;;;;0
9144;;;;;0
9239;;;;;0
9336;312;228;140;173;1,457
9424;;;;;0
9517;;;;;0
9617;;;;;0
9708;;;;;0
9807;;;;;0
9901;;;;;0
9990;;;;;0
10083;;;;;0
10174;;;;;0
10268;307;230;142;174;1,437
10356;;;;;0
10458;202;157;30;34;9,500
10552;;;;;0
10642;;;;;0
10733;;;;;0
10815;;;;;0
10909;;;;;0
10998;;;;;0
11091;;;;;0
11184;;;;;0
11276;;;;;0
11368;;;;;0
11450;;;;;0
11548;;;;;0
11647;;;;;0
11740;;;;;0
11837;;;;;0
11925;;;;;0
12017;;;;;0
12113;;;;;0
12206;;;;;0
12301;;;;;0
12386;;;;;0
12481;;;;;0
12577;;;;;0
12673;;;;;0
12766;;;;;0
12857;;;;;0
12947;;;;;0
13035;;;;;0
13127;;;;;0
13223;;;;;0
13317;;;;;0
13409;;;;;0
13504;;;;;0
13591;;;;;0
13681;;;;;0
13773;;;;;0
13871;;;;;0
13956;;;;;0
14051;;;;;0
14141;;;;;0
14238;;;;;0
14325;;;;;0
14421;;;;;0
14517;;;;;0
14610;;;;;0
14703;;;;;0
14790;;;;;0
14898;;;;;0
14991;;;;;0
15082;;;;;0
15172;;;;;0
15262;;;;;0
15352;201;156;29;31;10,452
15445;;;;;0
15531;;;;;0
15618;;;;;0
15712;;;;;0
15807;;;;;0
15901;;;;;0
15994;310;220;164;163;1,595
16087;;;;;0
16180;;;;;0
16270;;;;;0
16358;;;;;0
16452;;;;;0
16541;;;;;0
