temps_ms;cx;cy;amplada;alcada;ratio
1445;332;411;82;138;0,500
1647;330;406;85;144;0,514
1755;332;411;84;134;0,515
1859;332;407;81;141;0,518
1960;331;409;77;143;0,497
2056;332;408;81;140;0,514
2151;334;408;79;140;0,514
2245;334;408;81;140;0,514
2332;335;409;77;142;0,500
2426;344;407;95;139;0,525
2519;349;407;96;139;0,525
2608;361;406;104;140;0,529
2694;373;404;131;142;0,535
2788;385;402;124;146;0,534
2879;406;399;112;146;0,555
2967;418;389;117;141;0,645
3061;420;379;65;123;0,821
3155;440;376;54;100;1,040
3252;475;380;109;129;0,775
3346;484;383;101;127;0,764
3431;491;381;92;125;0,792
3524;503;368;92;109;1,028
3617;509;361;90;99;1,202
3707;517;340;79;91;1,538
3791;513;329;55;78;1,936
3885;526;313;54;73;2,288
3981;534;272;52;126;1,651
4067;;;;;0
4158;;;;;0
4251;;;;;0
4346;;;;;0
4433;;;;;0
4527;;;;;0
4624;;;;;0
4718;;;;;0
4815;;;;;0
4902;;;;;0
4995;;;;;0
5091;;;;;0
5183;;;;;0
5278;;;;;0
5369;;;;;0
5454;;;;;0
5544;;;;;0
5634;;;;;0
5721;;;;;0
5802;;;;;0
5889;;;;;0
5982;;;;;0
6071;;;;;0
6161;;;;;0
6253;;;;;0
6345;;;;;0
6439;;;;;0
6529;;;;;0
6622;;;;;0
6717;;;;;0
6814;;;;;0
6901;;;;;0
6989;;;;;0
7084;;;;;0
7179;313;17;71;33;14,030
7266;318;28;84;55;8,218
7363;313;48;80;65;6,646
7454;306;72;57;54;7,556
7543;315;93;70;58;6,672
7635;316;107;68;56;6,661
7724;305;125;33;54;6,574
7814;322;147;53;47;7,085
7900;;;;;0
7995;331;175;67;60;5,083
8086;333;187;43;82;3,573
8177;344;197;69;100;2,830
8256;;;;;0
8351;;;;;0
8443;;;;;0
8534;362;275;40;63;3,254
8627;363;286;35;52;3,731
8714;369;299;38;49;3,694
8798;371;307;32;60;2,883
8891;374;311;36;66;2,561
8983;375;323;23;54;2,907
9082;373;317;28;78;2,090
9168;374;321;31;71;2,239
9270;372;338;31;51;2,784
9365;370;340;35;55;2,545
9457;;;;;0
9555;365;335;32;49;2,959
9647;363;334;34;47;3,106
9739;360;322;40;64;2,469
9831;360;322;41;62;2,548
9923;358;315;38;66;2,500
10020;354;306;33;54;3,222
10117;354;301;39;44;4,068
10210;;;;;0
10304;;;;;0
10400;;;;;0
10491;;;;;0
10580;;;;;0
10674;;;;;0
10765;350;240;34;34;7,059
10869;;;;;0
10955;366;225;45;33;7,727
11043;367;220;47;49;5,306
11132;;;;;0
11224;;;;;0
11317;;;;;0
11412;;;;;0
11502;;;;;0
11595;;;;;0
11686;;;;;0
11777;;;;;0
11867;;;;;0
11961;;;;;0
12059;;;;;0
12148;409;157;54;39;8,282
12234;;;;;0
12328;;;;;0
12423;;;;;0
12516;410;160;55;40;8,000
12609;;;;;0
12694;;;;;0
12787;;;;;0
12885;;;;;0
12982;;;;;0
13070;;;;;0
13161;;;;;0
13254;;;;;0
13351;;;;;0
13443;;;;;0
13531;;;;;0
13626;;;;;0
13719;;;;;0
13810;;;;;0
13904;;;;;0
13996;;;;;0
14089;;;;;0
14180;;;;;0
14263;;;;;0
14354;;;;;0
14454;;;;;0
14548;;;;;0
14636;;;;;0
14721;;;;;0
14817;;;;;0
14912;;;;;0
14997;;;;;0
15096;;;;;0
15193;;;;;0
15287;;;;;0
15379;;;;;0
15467;;;;;0
15559;;;;;0
15656;;;;;0
15748;;;;;0
15832;;;;;0
15924;;;;;0
16017;;;;;0
16111;;;;;0
16205;;;;;0
16296;;;;;0
16389;;;;;0
16483;;;;;0
16577;;;;;0
16674;;;;;0
16765;;;;;0
16862;;;;;0
16952;;;;;0
17044;;;;;0
17128;;;;;0
17227;;;;;0
17326;;;;;0
17419;;;;;0
17513;;;;;0
17598;;;;;0
17691;;;;;0
17785;;;;;0
17882;;;;;0
17974;;;;;0
18057;;;;;0
18152;;;;;0
18243;;;;;0
18327;;;;;0
18419;;;;;0
18508;;;;;0
18594;;;;;0
18684;;;;;0
18780;;;;;0
18867;;;;;0
18958;;;;;0
19053;;;;;0
19147;;;;;0
19238;;;;;0
19327;;;;;0
19421;;;;;0
19522;;;;;0
19620;;;;;0
19712;;;;;0
19795;;;;;0
19886;;;;;0
19972;;;;;0
20058;;;;;0
20150;;;;;0
20239;;;;;0
20324;;;;;0
20419;;;;;0
20509;;;;;0
20598;;;;;0
20690;;;;;0
20783;;;;;0
20874;;;;;0
20962;;;;;0
21053;;;;;0
21144;;;;;0
21231;;;;;0
21331;;;;;0
21420;;;;;0
21510;;;;;0
21600;;;;;0
21696;;;;;0
21786;;;;;0
21885;;;;;0
21975;;;;;0
22061;;;;;0
22156;;;;;0
22252;;;;;0
22344;;;;;0
22433;;;;;0
22522;;;;;0
22610;;;;;0
22695;;;;;0
22788;;;;;0
22886;;;;;0
22973;;;;;0
23058;;;;;0
23147;203;146;27;58;5,759
23238;;;;;0
23332;;;;;0
23425;;;;;0
23517;;;;;0
23612;;;;;0
23699;;;;;0
23793;;;;;0
23892;;;;;0
23972;;;;;0
