temps_ms;throttle;yaw;pitch;trim;estat;active_cam
71;36;64;64;63;0;0
113;37;64;64;63;0;0
155;37;64;64;63;0;0
195;38;64;64;63;0;0
282;40;64;64;63;0;0
323;40;64;64;63;0;0
364;41;64;64;63;0;0
408;42;64;64;63;0;0
449;43;64;64;63;0;0
490;43;64;64;63;0;0
534;44;64;64;63;0;0
580;45;64;64;63;0;0
621;46;64;64;63;0;0
673;47;64;64;63;0;0
716;47;64;64;63;0;0
760;48;64;64;63;0;0
805;49;64;64;63;0;0
846;50;64;64;63;0;0
891;51;64;64;63;0;0
932;51;64;64;63;0;0
973;52;64;64;63;0;0
1018;53;64;64;63;0;0
1059;54;64;64;63;0;0
1101;54;64;64;63;0;0
1146;55;64;64;63;0;0
1188;56;64;64;63;0;0
1234;57;64;64;63;0;0
1279;58;64;64;63;0;0
1324;58;64;64;63;0;0
1368;59;64;64;63;0;0
1409;60;64;64;63;0;0
1453;61;64;64;63;0;0
1498;61;64;64;63;0;0
1541;75;64;64;63;1;0
1586;75;64;64;63;1;0
1628;75;64;64;63;1;0
1673;75;64;64;63;1;0
1721;74;64;64;63;1;0
1765;74;64;64;63;1;0
1811;74;64;64;63;1;0
1854;74;64;64;63;1;0
1895;74;64;64;63;1;0
1935;74;64;64;63;1;0
1976;74;64;64;63;1;0
2019;74;64;64;63;1;0
2064;74;64;64;63;1;0
2109;74;64;64;63;1;0
2150;73;64;64;63;1;0
2194;73;64;64;63;1;0
2237;72;64;64;63;1;0
2282;72;64;64;63;1;0
2324;72;64;64;63;1;0
2366;71;84;64;63;1;0
2408;71;84;64;63;1;0
2448;71;84;64;63;1;0
2489;71;84;64;63;1;0
2531;69;84;64;63;1;0
2571;69;64;64;63;1;0
2617;67;64;64;63;1;0
2661;67;64;64;63;1;0
2706;64;64;64;63;1;0
2746;64;64;64;63;1;0
2789;64;64;64;63;1;0
2829;62;64;64;63;1;0
2869;62;84;64;63;1;0
2913;61;84;64;63;1;0
2956;61;84;64;63;1;0
3000;59;84;64;63;1;0
3045;59;64;64;63;1;0
3085;60;64;64;63;1;0
3126;60;64;64;63;1;0
3171;58;64;64;63;1;0
3215;58;64;64;63;1;0
3257;58;64;64;63;1;0
3298;53;64;64;63;1;0
3340;53;64;64;63;1;0
3384;53;84;64;63;1;0
3425;53;84;64;63;1;0
3465;53;84;64;63;1;0
3511;53;84;64;63;1;0
3556;53;64;64;63;1;0
3599;53;64;64;63;1;0
3645;53;64;64;63;1;0
3687;53;64;64;63;1;0
3735;53;64;64;63;1;0
3778;53;64;64;63;1;0
3820;53;64;64;63;1;0
3866;53;84;64;63;1;0
3909;53;84;64;63;1;0
3949;53;84;64;63;1;0
3994;53;84;64;63;1;0
4040;53;84;64;63;1;0
4086;53;64;64;63;1;0
4130;53;64;64;63;1;0
4173;53;64;64;63;1;0
4215;53;64;64;63;1;0
4257;53;64;64;63;1;0
4302;53;64;64;63;1;0
4394;61;64;64;63;1;1
4439;62;84;64;63;1;1
4481;63;84;64;63;1;1
4524;63;84;64;63;1;1
4569;64;84;64;63;1;1
4611;64;64;64;63;1;1
4655;64;64;64;63;1;1
4696;64;64;64;63;1;1
4738;65;64;64;63;1;1
4781;65;64;64;63;1;1
4826;65;64;64;63;1;1
4866;65;64;64;63;1;1
4912;65;64;64;63;1;1
4952;65;64;64;63;1;1
4998;65;64;64;63;1;1
5038;65;64;64;63;1;1
5078;65;64;64;63;1;1
5125;65;64;64;63;1;1
5166;65;64;64;63;1;1
5210;70;64;64;63;1;1
5250;70;44;64;63;1;1
5295;70;44;64;63;1;1
5340;70;44;64;63;1;1
5383;70;44;64;63;1;1
5428;70;64;64;63;1;1
5472;76;64;64;63;1;1
5513;76;64;64;63;1;1
5554;77;64;64;63;1;1
5599;77;64;64;63;1;1
5644;77;64;64;63;1;1
5685;77;64;64;63;1;1
5729;77;44;64;63;1;1
5773;77;44;64;63;1;1
5818;77;44;64;63;1;1
5858;77;44;64;63;1;1
5898;77;44;64;63;1;1
5939;77;64;64;63;1;1
5984;77;64;64;63;1;1
6027;77;64;64;63;1;1
6068;77;64;64;63;1;1
6109;74;64;64;63;1;1
6152;74;64;64;63;1;1
6193;75;64;64;63;1;1
6239;75;64;64;63;1;1
6283;75;44;64;63;1;1
6325;71;44;64;63;1;1
6369;71;44;64;63;1;1
6410;71;44;64;63;1;1
6455;71;64;64;63;1;1
6499;69;64;64;63;1;1
6545;69;64;64;63;1;1
6587;69;64;64;63;1;1
6628;68;64;64;63;1;1
6672;68;64;64;63;1;1
6712;67;64;64;63;1;1
6759;67;44;64;63;1;1
6806;66;44;64;63;1;1
6850;66;44;64;63;1;1
6895;65;44;64;63;1;1
6938;65;44;64;63;1;1
6980;64;64;64;63;1;1
7022;64;64;64;63;1;1
7063;64;64;64;63;1;1
7104;64;64;64;63;1;1
7146;64;64;64;63;1;1
7191;66;64;64;63;1;1
7235;66;64;64;63;1;1
7276;64;64;64;63;1;1
7320;64;64;64;63;1;1
7361;64;64;64;63;1;1
7404;60;64;64;63;1;1
7447;60;64;64;63;1;1
7488;65;64;64;63;1;1
7530;65;64;64;63;1;1
7575;64;64;64;63;1;1
7619;64;64;64;63;1;1
7660;64;64;64;63;1;1
7703;65;64;64;63;1;1
7745;65;64;64;63;1;1
7788;64;64;64;63;1;1
7832;64;64;64;63;1;1
7874;63;64;64;63;1;1
7916;63;64;64;63;1;1
7960;63;64;64;63;1;1
8002;63;64;64;63;1;1
8047;63;64;64;63;1;1
8087;62;64;64;63;1;1
8128;62;64;64;63;1;1
8168;60;64;64;63;1;1
8210;60;64;64;63;1;1
8250;62;64;64;63;1;1
8292;62;64;64;63;1;1
8335;59;64;64;63;1;1
8375;59;64;64;63;1;1
8417;59;64;64;63;1;1
8461;60;64;64;63;1;1
8506;60;64;64;63;1;1
8546;61;64;64;63;1;1
8592;61;64;64;63;1;1
8634;60;64;64;63;1;1
8675;60;64;64;63;1;1
8717;60;64;64;63;1;1
8762;62;64;64;63;1;1
8807;62;64;64;63;1;1
8849;60;64;64;63;1;1
8890;60;64;64;63;1;1
8935;61;64;64;63;1;1
8977;61;64;64;63;1;1
9020;62;64;64;63;1;1
9063;62;64;64;63;1;1
9113;60;64;64;63;1;1
9153;60;64;64;63;1;1
9198;63;64;64;63;1;1
9242;63;64;64;63;1;1
9284;62;64;64;63;1;1
9325;62;64;64;63;1;1
9370;62;64;64;63;1;1
9411;62;64;64;63;1;1
9452;62;64;64;63;1;1
9496;62;64;64;63;1;1
9537;62;64;64;63;1;1
9582;63;64;64;63;1;1
9624;63;64;64;63;1;1
9667;63;64;64;63;1;1
9712;63;64;64;63;1;1
9758;63;64;64;63;1;1
9801;63;64;64;63;1;1
9841;64;64;64;63;1;1
9883;64;64;64;63;1;1
9924;64;64;64;63;1;1
9966;65;64;64;63;1;1
10006;65;64;64;63;1;1
10049;64;64;64;63;1;1
10094;64;64;64;63;1;1
10139;66;64;64;63;1;1
10180;66;64;64;63;1;1
10222;66;64;64;63;1;1
10262;67;64;64;63;1;1
10302;67;64;64;63;1;1
10348;67;64;64;63;1;1
10391;67;64;64;63;1;1
10438;67;64;64;63;1;1
10483;67;64;64;63;1;1
10529;67;64;64;63;1;1
10570;67;64;64;63;1;1
10613;69;64;64;63;1;1
10659;69;64;64;63;1;1
10702;69;64;64;63;1;1
10746;69;64;64;63;1;1
10791;70;64;64;63;1;1
10833;70;64;64;63;1;1
10878;70;64;64;63;1;1
10921;70;64;64;63;1;1
10963;70;64;64;63;1;1
11006;70;64;64;63;1;1
11049;70;64;64;63;1;1
11093;70;64;64;63;1;1
11134;70;64;64;63;1;1
11179;70;64;64;63;1;1
11220;70;64;64;63;1;1
11265;70;64;64;63;1;1
11306;70;64;64;63;1;1
11346;70;64;64;63;1;1
11391;70;64;64;63;1;1
11436;71;64;64;63;1;1
11481;71;64;64;63;1;1
11522;71;64;64;63;1;1
11565;71;64;64;63;1;1
11606;71;64;64;63;1;1
11651;71;84;64;63;1;1
11691;71;84;64;63;1;1
11735;71;84;64;63;1;1
11777;71;64;64;63;1;1
11821;70;64;64;63;1;1
11868;70;64;64;63;1;1
11910;71;64;64;63;1;1
11954;71;64;64;63;1;1
11999;72;64;64;63;1;1
12041;72;64;64;63;1;1
12083;71;84;64;63;1;1
12124;71;84;64;63;1;1
12166;71;84;64;63;1;1
12210;70;84;64;63;1;1
12251;70;84;64;63;1;1
12294;70;64;64;63;1;1
12338;70;64;64;63;1;1
12382;70;64;64;63;1;1
12423;70;64;64;63;1;1
12467;71;64;64;63;1;1
12513;71;64;64;63;1;1
12554;70;64;64;63;1;1
12597;70;84;64;63;1;1
12637;71;84;64;63;1;1
12681;71;84;64;63;1;1
12722;71;84;64;63;1;1
12765;70;84;64;63;1;1
12807;70;64;64;63;1;1
12851;68;64;64;63;1;1
12895;68;64;64;63;1;1
12937;68;64;64;63;1;1
12979;68;64;64;63;1;1
13023;68;64;64;63;1;1
13064;68;64;64;63;1;1
13107;67;84;64;63;1;1
13148;67;84;64;63;1;1
13189;68;84;64;63;1;1
13234;68;84;64;63;1;1
13278;69;84;64;63;1;1
13323;69;64;64;63;1;1
13368;68;64;64;63;1;1
13410;68;64;64;63;1;1
13451;68;64;64;63;1;1
13491;68;64;64;63;1;1
13536;66;64;64;63;1;1
13581;66;64;64;63;1;1
13621;66;84;64;63;1;1
13666;68;84;64;63;1;1
13709;68;84;64;63;1;1
13753;65;84;64;63;1;1
13798;65;64;64;63;1;1
13841;65;64;64;63;1;1
13884;65;64;64;63;1;1
13926;66;64;64;63;1;1
13969;66;64;64;63;1;1
14014;65;64;64;63;1;1
14054;65;64;64;63;1;1
14096;66;84;64;63;1;1
14137;66;64;64;63;1;1
14177;66;64;64;63;1;1
14218;67;64;64;63;1;1
14262;67;64;64;63;1;1
14307;66;64;64;63;1;1
14352;66;64;64;63;1;1
14397;68;64;64;63;1;1
14438;68;64;64;63;1;1
14485;66;64;64;63;1;1
14531;66;64;64;63;1;1
14575;66;64;64;63;1;1
14616;66;64;64;63;1;1
14661;65;64;64;63;1;1
14703;65;64;64;63;1;1
14746;66;44;64;63;1;1
14787;66;44;64;63;1;1
14831;66;44;64;63;1;1
14879;66;44;64;63;1;1
14920;66;44;64;63;1;1
14966;66;64;64;63;1;1
15007;66;64;64;63;1;1
15047;66;64;64;63;1;1
15089;66;64;64;63;1;1
15129;66;64;64;63;1;1
15172;66;64;64;63;1;1
15217;65;64;64;63;1;1
15261;65;44;64;63;1;1
15305;66;44;64;63;1;1
15346;66;44;64;63;1;1
15387;66;44;64;63;1;1
15428;66;44;64;63;1;1
15470;65;64;64;63;1;1
15512;65;64;64;63;1;1
15557;67;64;64;63;1;1
15602;67;64;64;63;1;1
15643;67;64;64;63;1;1
15685;68;64;64;63;1;1
15730;68;64;64;63;1;1
15773;68;44;64;63;1;1
15818;68;44;64;63;1;1
15860;67;44;64;63;1;1
15901;67;44;64;63;1;1
15944;68;44;64;63;1;1
15987;68;64;64;63;1;1
16029;69;64;64;63;1;1
16070;69;64;64;63;1;1
16114;68;64;64;63;1;1
16155;68;64;64;63;1;1
16197;68;64;64;63;1;1
16241;68;64;64;63;1;1
16286;68;44;64;63;1;1
16331;70;44;64;63;1;1
16372;70;44;64;63;1;1
16415;70;44;64;63;1;1
16460;70;44;64;63;1;1
16500;71;64;64;63;1;1
16541;71;64;64;63;1;1
16584;71;64;64;63;1;1
16627;71;64;64;63;1;1
16671;72;64;64;63;1;1
16713;72;64;64;63;1;1
16753;72;64;64;63;1;1
16797;72;64;64;63;1;1
16838;72;64;64;63;1;1
16883;72;64;64;63;1;1
16924;72;64;64;63;1;1
16966;72;64;64;63;1;1
17011;72;64;64;63;1;1
17055;72;64;64;63;1;1
17097;72;64;64;63;1;1
17141;72;64;64;63;1;1
17182;72;64;64;63;1;1
17222;72;64;64;63;1;1
17262;72;64;64;63;1;1
17303;72;64;64;63;1;1
17346;73;64;64;63;1;1
17389;73;64;64;63;1;1
17434;74;64;64;63;1;1
17476;74;64;64;63;1;1
17520;75;64;64;63;1;1
17563;75;64;64;63;1;1
17606;76;84;64;63;1;1
17647;76;84;64;63;1;1
17687;76;84;64;63;1;1
17728;75;64;64;63;1;1
17769;75;64;64;63;1;1
17814;74;64;64;63;1;1
17854;74;64;64;63;1;1
17900;74;64;64;63;1;1
17942;74;64;64;63;1;1
17987;74;64;64;63;1;1
18030;74;64;64;63;1;1
18071;74;84;64;63;1;1
18113;74;84;64;63;1;1
18154;74;84;64;63;1;1
18194;74;84;64;63;1;1
18235;74;84;64;63;1;1
18279;73;64;64;63;1;1
18324;73;64;64;63;1;1
18405;73;64;64;63;2;1
18449;60;64;64;63;2;1
18494;60;64;64;63;2;1
18535;60;64;64;63;2;1
18578;59;84;64;63;2;1
18619;59;84;64;63;2;1
18665;59;84;64;63;2;1
18706;59;84;64;63;2;1
18748;58;64;64;63;2;1
18794;58;64;64;63;2;1
18837;58;64;64;63;2;1
18878;58;64;64;63;2;1
18918;57;64;64;63;2;1
18961;70;64;64;63;3;1
19002;70;64;64;63;3;1
19047;70;64;64;63;3;1
19092;70;84;64;63;3;1
19133;70;84;64;63;3;1
19174;70;84;64;63;3;1
19219;70;84;64;63;3;1
19261;70;64;64;63;3;1
19304;70;64;64;63;3;1
19349;70;64;64;63;3;1
19391;70;64;64;63;3;1
19437;70;64;64;63;3;1
19483;70;64;64;63;3;1
19589;70;64;64;63;4;1
19631;0;64;64;63;4;1
19673;0;64;64;63;4;1
19714;0;64;64;63;4;1
19758;0;64;64;63;4;1
19803;0;64;64;63;4;1
19846;0;64;64;63;4;1
19891;0;64;64;63;4;1
19931;0;64;64;63;4;1
19975;0;64;64;63;4;1
20015;0;64;64;63;4;1
20060;0;64;64;63;4;1
20102;0;64;64;63;4;1
20147;0;64;64;63;4;1
20191;0;64;64;63;4;1
20235;0;64;64;63;4;1
20277;0;64;64;63;4;1
20318;0;64;64;63;4;1
20359;0;64;64;63;4;1
20403;0;64;64;63;4;1
20449;0;64;64;63;4;1
20493;0;64;64;63;4;1
20538;0;64;64;63;4;1
20582;0;64;64;63;4;1
20627;0;64;64;63;4;1
20672;0;64;64;63;4;1
20716;0;64;64;63;4;1
20757;0;64;64;63;4;1
20798;0;64;64;63;4;1
20838;0;64;64;63;4;1
20880;0;64;64;63;4;1
20921;0;64;64;63;4;1
20966;0;64;64;63;4;1
21007;0;64;64;63;4;1
21048;0;64;64;63;4;1
21089;0;64;64;63;4;1
21130;0;64;64;63;4;1
21173;0;64;64;63;4;1
21219;0;64;64;63;4;1
21263;0;64;64;63;4;1
21304;0;64;64;63;4;1
21347;0;64;64;63;4;1
21389;0;64;64;63;4;1
21433;0;64;64;63;4;1
21474;0;64;64;63;4;1
21518;0;64;64;63;4;1
21562;0;64;64;63;4;1
21602;0;64;64;63;4;1
21646;0;64;64;63;4;1
21689;0;64;64;63;4;1
21733;0;64;64;63;4;1
21773;0;64;64;63;4;1
21819;0;64;64;63;4;1
21861;0;64;64;63;4;1
21904;0;64;64;63;4;1
21947;0;64;64;63;4;1
21990;0;64;64;63;4;1
22036;0;64;64;63;4;1
22078;0;64;64;63;4;1
22124;0;64;64;63;4;1
22165;0;64;64;63;4;1
22205;0;64;64;63;4;1
22246;0;64;64;63;4;1
22291;0;64;64;63;4;1
22336;0;64;64;63;4;1
22382;0;64;64;63;4;1
22423;0;64;64;63;4;1
22464;0;64;64;63;4;1
22507;0;64;64;63;4;1
22553;0;64;64;63;4;1
22597;0;64;64;63;4;1
22640;0;64;64;63;4;1
22681;0;64;64;63;4;1
22722;0;64;64;63;4;1
22764;0;64;64;63;4;1
22807;0;64;64;63;4;1
22848;0;64;64;63;4;1
22892;0;64;64;63;4;1
22932;0;64;64;63;4;1
22973;0;64;64;63;4;1
23018;0;64;64;63;4;1
23064;0;64;64;63;4;1
23105;0;64;64;63;4;1
23148;0;64;64;63;4;1
23191;0;64;64;63;4;1
23237;0;64;64;63;4;1
23277;0;64;64;63;4;1
23321;0;64;64;63;4;1
23361;0;64;64;63;4;1
23405;0;64;64;63;4;1
23448;0;64;64;63;4;1
23488;0;64;64;63;4;1
23529;0;64;64;63;4;1
23570;0;64;64;63;4;1
23613;0;64;64;63;4;1
23654;0;64;64;63;4;1
23698;0;64;64;63;4;1
23739;0;64;64;63;4;1
23783;0;64;64;63;4;1
23826;0;64;64;63;4;1
23869;0;64;64;63;4;1
23912;0;64;64;63;4;1
23956;0;64;64;63;4;1
24002;0;64;64;63;4;1
24046;0;64;64;63;4;1
24090;0;64;64;63;4;1
24136;0;64;64;63;4;1
24178;0;64;64;63;4;1
24219;0;64;64;63;4;1
24261;0;64;64;63;4;1
24303;0;64;64;63;4;1
24346;0;64;64;63;4;1
24388;0;64;64;63;4;1
24431;0;64;64;63;4;1
24477;0;64;64;63;4;1
24520;0;64;64;63;4;1
