temps_ms;cx;cy;amplada;alcada;ratio
1383;323;416;66;125;0,512
1572;331;419;77;119;0,513
1672;334;409;237;144;0,493
1770;316;417;73;121;0,521
1867;315;420;65;120;0,500
1966;315;419;69;121;0,504
2067;312;416;66;125;0,512
2163;307;417;64;127;0,496
2255;308;418;61;126;0,492
2352;307;418;63;121;0,512
2448;306;419;63;121;0,504
2534;304;418;65;128;0,484
2625;304;415;71;124;0,524
2719;300;413;73;127;0,528
2809;299;412;74;132;0,515
2893;299;407;93;142;0,514
2989;291;401;84;153;0,516
3082;284;396;72;154;0,545
3175;276;393;71;166;0,524
3275;268;365;68;175;0,657
3408;259;341;63;154;0,903
3581;252;302;55;139;1,281
3723;248;267;51;129;1,651
3835;252;196;55;156;1,821
3946;261;66;45;112;3,696
4053;268;30;40;60;7,500
4169;;;;;0
4290;;;;;0
4397;;;;;0
4492;;;;;0
4587;;;;;0
4684;;;;;0
4783;;;;;0
4874;;;;;0
4976;;;;;0
5082;;;;;0
5182;;;;;0
5287;;;;;0
5400;;;;;0
5507;;;;;0
5618;;;;;0
5721;;;;;0
5817;;;;;0
5914;;;;;0
6007;;;;;0
6108;;;;;0
6204;;;;;0
6306;;;;;0
6408;;;;;0
6507;;;;;0
6606;486;18;39;36;12,833
6707;506;29;83;58;7,776
6816;502;46;82;74;5,865
6922;495;64;74;60;6,933
7030;487;100;74;53;7,170
7160;467;125;45;49;7,245
7264;473;144;75;55;6,109
7363;452;167;48;51;6,137
7481;460;185;81;53;5,566
7605;452;191;71;49;5,898
7712;;;;;0
7814;434;229;92;64;3,922
7914;;;;;0
8011;;;;;0
8106;;;;;0
8200;390;246;43;41;5,707
8290;;;;;0
8381;384;247;45;42;5,548
8466;388;244;52;44;5,364
8562;;;;;0
8659;375;238;44;44;5,500
8751;;;;;0
8842;369;233;48;43;5,744
8930;359;230;46;36;6,944
9023;;;;;0
9123;;;;;0
9214;;;;;0
9304;;;;;0
9398;;;;;0
9488;;;;;0
9585;;;;;0
9677;299;213;69;126;2,119
9768;;;;;0
9858;;;;;0
9957;;;;;0
10056;248;152;28;41;8,000
10148;240;147;35;51;6,529
10236;236;145;37;48;6,979
10332;230;140;31;49;6,939
10424;229;137;38;48;7,146
10515;225;133;33;48;7,229
10603;224;132;34;50;6,960
10697;223;130;35;46;7,609
10793;223;127;40;46;7,674
10887;224;126;40;44;8,045
10980;218;124;51;46;7,739
11069;228;122;34;46;7,783
11164;235;122;25;45;7,956
11261;239;123;29;47;7,596
11356;245;123;24;48;7,438
11453;248;122;23;47;7,617
11553;253;123;27;47;7,596
11644;262;126;20;46;7,696
11730;266;127;23;48;7,354
11825;273;128;25;46;7,652
11920;277;128;24;48;7,333
12015;283;133;21;49;7,082
12104;287;138;16;42;8,143
12195;;;;;0
12291;;;;;0
12388;;;;;0
12482;;;;;0
12569;;;;;0
12664;;;;;0
12760;;;;;0
12856;;;;;0
12951;;;;;0
13041;;;;;0
13128;;;;;0
13221;;;;;0
13315;;;;;0
13404;;;;;0
13494;;;;;0
13591;;;;;0
13687;;;;;0
13782;;;;;0
13870;;;;;0
13978;;;;;0
14070;;;;;0
14165;;;;;0
14256;;;;;0
14351;;;;;0
14444;;;;;0
14533;;;;;0
14631;;;;;0
14725;;;;;0
14823;422;258;36;49;4,531
14916;433;263;55;60;3,617
15006;;;;;0
15104;;;;;0
15199;;;;;0
15292;;;;;0
15385;;;;;0
15476;;;;;0
15568;;;;;0
15664;;;;;0
15757;;;;;0
15849;;;;;0
15933;;;;;0
16031;;;;;0
16121;;;;;0
16213;;;;;0
16294;;;;;0
16390;;;;;0
16487;;;;;0
16579;;;;;0
16664;;;;;0
16758;;;;;0
16853;;;;;0
16948;;;;;0
17038;;;;;0
17135;;;;;0
17223;;;;;0
17326;;;;;0
17420;;;;;0
17511;;;;;0
17601;;;;;0
17693;;;;;0
17786;;;;;0
17879;;;;;0
17972;;;;;0
18062;;;;;0
18163;;;;;0
18270;;;;;0
18368;;;;;0
18464;;;;;0
18558;;;;;0
18650;;;;;0
18735;;;;;0
18822;;;;;0
18908;;;;;0
18995;;;;;0
19093;;;;;0
19192;;;;;0
19287;;;;;0
19380;;;;;0
19470;;;;;0
19566;;;;;0
19654;;;;;0
19746;;;;;0
19834;;;;;0
19923;;;;;0
20018;;;;;0
20112;;;;;0
20197;;;;;0
20285;;;;;0
20382;;;;;0
20470;;;;;0
20561;;;;;0
20651;;;;;0
20746;;;;;0
20831;;;;;0
20923;;;;;0
21014;;;;;0
21105;;;;;0
21202;;;;;0
21295;;;;;0
21389;;;;;0
21486;;;;;0
21580;;;;;0
21662;;;;;0
21751;;;;;0
21845;;;;;0
21927;;;;;0
22023;;;;;0
22114;;;;;0
22205;;;;;0
22299;;;;;0
22400;;;;;0
22493;;;;;0
22587;;;;;0
22686;;;;;0
22781;;;;;0
22874;;;;;0
22969;;;;;0
23066;;;;;0
23160;;;;;0
23252;;;;;0
23346;;;;;0
23434;;;;;0
23530;;;;;0
23621;;;;;0
23717;;;;;0
23812;;;;;0
23900;;;;;0
24000;;;;;0
24095;;;;;0
24193;;;;;0
24289;;;;;0
24384;;;;;0
24476;;;;;0
24567;;;;;0
24663;;;;;0
24758;;;;;0
24854;;;;;0
24948;;;;;0
25037;;;;;0
25129;;;;;0
25222;;;;;0
25313;;;;;0
25401;;;;;0
25498;;;;;0
25599;;;;;0
25696;;;;;0
25783;;;;;0
25872;336;239;121;167;1,443
25969;333;237;134;166;1,464
26064;;;;;0
