temps_ms;throttle;yaw;pitch;trim;estat;active_cam
65;36;64;64;63;0;0
138;37;64;64;63;0;0
191;38;64;64;63;0;0
240;39;64;64;63;0;0
282;39;64;64;63;0;0
327;40;64;64;63;0;0
368;41;64;64;63;0;0
412;42;64;64;63;0;0
457;42;64;64;63;0;0
497;43;64;64;63;0;0
541;44;64;64;63;0;0
585;45;64;64;63;0;0
629;45;64;64;63;0;0
676;46;64;64;63;0;0
723;47;64;64;63;0;0
766;48;64;64;63;0;0
808;48;64;64;63;0;0
852;49;64;64;63;0;0
893;50;64;64;63;0;0
936;51;64;64;63;0;0
979;51;64;64;63;0;0
1021;52;64;64;63;0;0
1065;53;64;64;63;0;0
1108;54;64;64;63;0;0
1154;54;64;64;63;0;0
1199;55;64;64;63;0;0
1240;56;64;64;63;0;0
1283;57;64;64;63;0;0
1325;57;64;64;63;0;0
1369;58;64;64;63;0;0
1472;59;64;64;63;1;0
1515;79;64;64;63;1;0
1559;79;64;64;63;1;0
1601;79;64;64;63;1;0
1644;79;64;64;63;1;0
1688;79;64;64;63;1;0
1733;79;64;64;63;1;0
1773;79;64;64;63;1;0
1815;79;64;64;63;1;0
1857;79;64;64;63;1;0
1901;79;64;64;63;1;0
1942;79;64;64;63;1;0
1983;79;64;64;63;1;0
2025;79;64;64;63;1;0
2069;79;64;64;63;1;0
2112;78;64;64;63;1;0
2152;78;64;64;63;1;0
2193;78;64;64;63;1;0
2233;78;64;64;63;1;0
2278;78;64;64;63;1;0
2321;77;64;64;63;1;0
2363;77;64;64;63;1;0
2405;76;64;64;63;1;0
2447;76;64;64;63;1;0
2491;74;64;64;63;1;0
2535;74;64;64;63;1;0
2579;73;84;64;63;1;0
2622;73;84;64;63;1;0
2667;73;84;64;63;1;0
2712;75;84;64;63;1;0
2754;75;84;64;63;1;0
2795;69;64;64;63;1;0
2839;69;64;64;63;1;0
2886;65;64;64;63;1;0
2930;65;64;64;63;1;0
2974;67;64;64;63;1;0
3018;67;64;64;63;1;0
3064;67;64;64;63;1;0
3109;67;84;64;63;1;0
3155;61;84;64;63;1;0
3199;61;84;64;63;1;0
3241;54;84;64;63;1;0
3285;54;84;64;63;1;0
3327;54;64;64;63;1;0
3370;54;64;64;63;1;0
3415;54;64;64;63;1;0
3458;54;64;64;63;1;0
3499;54;64;64;63;1;0
3542;54;64;64;63;1;0
3582;54;64;64;63;1;0
3628;54;84;64;63;1;0
3670;54;84;64;63;1;0
3711;54;84;64;63;1;0
3757;54;84;64;63;1;0
3801;54;64;64;63;1;0
3847;54;64;64;63;1;0
3887;54;64;64;63;1;0
3931;54;64;64;63;1;0
3973;54;64;64;63;1;0
4015;54;64;64;63;1;0
4056;54;64;64;63;1;0
4098;54;64;64;63;1;0
4143;54;84;64;63;1;0
4189;54;84;64;63;1;0
4231;54;84;64;63;1;0
4281;65;84;64;63;1;1
4324;65;64;64;63;1;1
4367;65;64;64;63;1;1
4409;65;64;64;63;1;1
4452;65;64;64;63;1;1
4492;67;64;64;63;1;1
4533;67;64;64;63;1;1
4576;69;64;64;63;1;1
4619;69;84;64;63;1;1
4661;70;84;64;63;1;1
4703;70;84;64;63;1;1
4747;71;84;64;63;1;1
4789;71;84;64;63;1;1
